sentence_id,baseline_docs_commit,target_docs_commit,file,line_start,review_priority,required_review,original_sentence,revised_sentence,appropriateness_verdict,verdict_reason,primary_source_ids,source_locator,source_claim_role,external_truth_level,action,primary_reviewer,primary_review_date,independent_reviewer,independent_review_date,review_status,remaining
SENT-3996,52bebecfb2a435d0e7ff2efea557c5799674ded6,c49b0f7ca1607af13b9906e73361b19155730964,docs/9.失敗パターンに応じて高度化する/9.6.Hierarchical RAG・RAPTOR.md,15,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY;RELATION,複数研究が階層を使う検索の効果を個別条件で報告していることは導入候補とする根拠になりますが、RAPTORまたは階層型RAGが平坦な検索へ常に勝ることは示しません。,hierarchical retrievalはflat retrievalをbaselineにし、同じcorpus、query、candidate数でRecall、回答品質、build費用を比較して採否を決めます。,REWRITE_REQUIRED,「hierarchical retrievalはflat retrievalをbaselineにし」の検討では、否定関係を実装時に判定できるよう、対象と操作を明示した文へ直しています。「hierarchical retrievalはflat retrievalをbaselineにし」の証拠境界として、根拠台帳にはevidence_support=trueを支えるlocatorがなく、元の否定関係を一般化しない判断です。hierarchical retrievalはflat retrievalをbaselineにし、同じcorpus、query、candidate数でRecall、回答品質、build費用を比較して採否を決めます。 修正文が具体化する対象は「hierarchical retrievalはflat retrievalをbaselineにし」です。「hierarchical retrievalはflat retrievalをbaselineにし」の採否について、否定関係を維持できない一方で教材上の操作は残るため、REWRITE_REQUIREDとします。,,,DEFINITION_OR_SPEC,NOT_APPLICABLE,9.6.1 (docs/9.失敗パターンに応じて高度化する/9.6.Hierarchical RAG・RAPTOR.md:15); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の現文を次の文へ置換する: hierarchical retrievalはflat retrievalをbaselineにし、同じcorpus、query、candidate数でRecall、回答品質、build費用を比較して採否を決めます。 再抽出した文面と分類を照合する。,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED,no
SENT-3999,52bebecfb2a435d0e7ff2efea557c5799674ded6,c49b0f7ca1607af13b9906e73361b19155730964,docs/9.失敗パターンに応じて高度化する/9.6.Hierarchical RAG・RAPTOR.md,20,P2,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY,階層には、原文チャンク、命題、節要約、文書要約、似た文書群の要約を置けます。,階層indexのnode typeを原文chunk、proposition、section summary、document summary、cluster summaryに限定し、各nodeから原文へ戻れるlinkを持たせます。,REWRITE_REQUIRED,「階層indexのnode typeを原文chunk」の検討では、UNFORMALIZED_NATURAL_LANGUAGE_CLAIMに関して本文へ残す内容を、実行または記録で確認できる範囲まで絞りました。階層indexのnode typeを原文chunk、proposition、section summary、document summary、cluster summaryに限定し、各nodeから原文へ戻れるlinkを持たせます。 修正文が具体化する対象は「階層indexのnode typeを原文chunk」です。「階層indexのnode typeを原文chunk」の証拠境界として、候補資料だけではUNFORMALIZED_NATURAL_LANGUAGE_CLAIMの未確定の関係まで支持できず、直接観測する対象へ限定しました。「階層indexのnode typeを原文chunk」の採否について、未確定の関係に対するこの限定なら主体と対象を保てるので、削除ではなくREWRITE_REQUIREDです。,,,DEFINITION_OR_SPEC,NOT_APPLICABLE,9.6.1 (docs/9.失敗パターンに応じて高度化する/9.6.Hierarchical RAG・RAPTOR.md:20); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の現文を次の文へ置換する: 階層indexのnode typeを原文chunk、proposition、section summary、document summary、cluster summaryに限定し、各nodeから原文へ戻れるlinkを持たせます。 再抽出した文面と分類を照合する。,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED,no
SENT-4005,52bebecfb2a435d0e7ff2efea557c5799674ded6,c49b0f7ca1607af13b9906e73361b19155730964,docs/9.失敗パターンに応じて高度化する/9.6.Hierarchical RAG・RAPTOR.md,31,P2,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY,オフラインの構築は、文書解析、最下位チャンクの生成、埋め込み、クラスタリング、要約生成、親子関係の作成という順で行います。,offline treeはdocument解析、leaf chunk生成、embedding、clustering、summary生成、parent-child link作成の順に構築し、各段階の成果物を版管理します。,REWRITE_REQUIRED,「offline treeはdocument解析」の検討では、parsing=trueの趣旨は保ちつつ、検査できる実装条件へ範囲を狭めています。offline treeはdocument解析、leaf chunk生成、embedding、clustering、summary生成、parent-child link作成の順に構築し、各段階の成果物を版管理します。 修正文が具体化する対象は「offline treeはdocument解析」です。「offline treeはdocument解析」の証拠境界として、直接locatorがないため、parsing=trueに関する未確定の関係を外部事実として採用しません。「offline treeはdocument解析」の採否について、未確定の関係を局所条件として読める文面にし、教材価値と証拠整合を両立させます。,,,DEFINITION_OR_SPEC,NOT_APPLICABLE,9.6.2 (docs/9.失敗パターンに応じて高度化する/9.6.Hierarchical RAG・RAPTOR.md:31); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の現文を次の文へ置換する: offline treeはdocument解析、leaf chunk生成、embedding、clustering、summary生成、parent-child link作成の順に構築し、各段階の成果物を版管理します。 再抽出した文面と分類を照合する。,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED,no
SENT-4006,52bebecfb2a435d0e7ff2efea557c5799674ded6,c49b0f7ca1607af13b9906e73361b19155730964,docs/9.失敗パターンに応じて高度化する/9.6.Hierarchical RAG・RAPTOR.md,32,P1,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY,RAPTORは、意味の近い要素を再帰的にまとめ、各集団の抽象的な要約を作ります。,RAPTOR型候補では意味近傍を再帰的にcluster化し、cluster summaryと子要素を同じtree versionへ結びます。,REWRITE_REQUIRED,「RAPTOR型候補では意味近傍を再帰的にcluster化し」の証拠境界として、元命題にある未確定の関係はUNFORMALIZED_NATURAL_LANGUAGE_CLAIMの裏付けを欠くため、実装規則とは分離します。RAPTOR型候補では意味近傍を再帰的にcluster化し、cluster summaryと子要素を同じtree versionへ結びます。 修正文が具体化する対象は「RAPTOR型候補では意味近傍を再帰的にcluster化し」です。「RAPTOR型候補では意味近傍を再帰的にcluster化し」の検討では、UNFORMALIZED_NATURAL_LANGUAGE_CLAIMを一般的な効果として説明せず、ガイド内で実行する処理へ焦点を移しました。「RAPTOR型候補では意味近傍を再帰的にcluster化し」の採否について、本文を未確定の関係から局所操作へ切り替える差分として採用します。,,,DEFINITION_OR_SPEC,NOT_APPLICABLE,9.6.2 (docs/9.失敗パターンに応じて高度化する/9.6.Hierarchical RAG・RAPTOR.md:32); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の現文を次の文へ置換する: RAPTOR型候補では意味近傍を再帰的にcluster化し、cluster summaryと子要素を同じtree versionへ結びます。 再抽出した文面と分類を照合する。,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED,no
SENT-4019,52bebecfb2a435d0e7ff2efea557c5799674ded6,c49b0f7ca1607af13b9906e73361b19155730964,docs/9.失敗パターンに応じて高度化する/9.6.Hierarchical RAG・RAPTOR.md,54,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY;RELATION,生成情報を索引へ追加する方式は、研究ごとに生成対象と評価条件が異なり、一般的な有効性は確立していません。,RAPTORを含む生成情報をindexへ追加する研究は、生成する要約・質問・階層と評価taskが方式ごとに異なるため、その結果を生成情報索引全般の有効性へ一般化しません。,REWRITE_REQUIRED,arxiv.org・proceedings.iclr.ccのAbstractへの参照は台帳にありますが、evaluation、generationについて否定関係まで同時に再特定できる直接箇所が確定していません。RAPTORを含む生成情報をindexへ追加する研究は、生成する要約・質問・階層と評価taskが方式ごとに異なるため、その結果を生成情報索引全般の有効性へ一般化しないという範囲まで対象と条件を絞り、未確認の効果や一般化を実験結果のように読ませない文面にします。 修正文にある主体と操作対象は保ちつつ、直接根拠を越える否定関係を落とす差分なので、REWRITE_REQUIREDと判定します。,SRC-033;SRC-154;SRC-155,SRC-033 https://arxiv.org/abs/2401.18059 — abstract inspected 2026-08-15; 現主張への直接locatorは未確定; SRC-154 https://proceedings.iclr.cc/paper_files/paper/2024/hash/8a2acd174940dbca361a6398a4f9df91-Abstract-Conference.html — primary_page inspected 2026-08-15; 現主張への直接locatorは未確定; SRC-155 https://aclanthology.org/2025.findings-acl.20/ — abstract inspected 2026-08-15; 現主張への直接locatorは未確定,LIMITATION,UNVERIFIED,9.6.3 (docs/9.失敗パターンに応じて高度化する/9.6.Hierarchical RAG・RAPTOR.md:54); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の現文を次の文へ置換する: RAPTORを含む生成情報をindexへ追加する研究は、生成する要約・質問・階層と評価taskが方式ごとに異なるため、その結果を生成情報索引全般の有効性へ一般化しません。 再抽出した文面と分類を照合する。,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED,no
SENT-4042,52bebecfb2a435d0e7ff2efea557c5799674ded6,c49b0f7ca1607af13b9906e73361b19155730964,docs/9.失敗パターンに応じて高度化する/9.7.GraphRAG.md,17,P1,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY,From Local to Globalは、文書から固有表現と関係のグラフを作り、関係の密な集団を要約して、資料群全体に関する質問へ答えるプレプリントです。,From Local to Globalは、documentからentityとrelationのgraphを構築し、community summaryを使ってcorpus全体に関するqueryへ答える方法を提案したpreprintです。,REWRITE_REQUIRED,arxiv.orgのAbstractへの参照は台帳にありますが、denseについて各要素と結論との直接の対応まで同時に再特定できる直接箇所が確定していません。資料の帰属範囲をFrom Local to Globalは、documentからentityとrelationのgraphを構築し、community summaryを使ってcorpus全体に関するqueryへ答える方法を提案したpreprintであるという限定まで狭め、候補URLの存在だけで機序や結果を補わない文へ変更します。 修正文にある主体と操作対象は保ちつつ、直接根拠を越える各要素と結論との直接の対応を落とす差分なので、REWRITE_REQUIREDと判定します。,SRC-157,SRC-157 https://arxiv.org/abs/2404.16130 — abstract inspected 2026-08-15; 現主張への直接locatorは未確定,AUTHOR_CLAIM,UNVERIFIED,9.7.1 (docs/9.失敗パターンに応じて高度化する/9.7.GraphRAG.md:17); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の現文を次の文へ置換する: From Local to Globalは、documentからentityとrelationのgraphを構築し、community summaryを使ってcorpus全体に関するqueryへ答える方法を提案したpreprintです。 再抽出した文面と分類を照合する。,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED,no
SENT-4049,52bebecfb2a435d0e7ff2efea557c5799674ded6,c49b0f7ca1607af13b9906e73361b19155730964,docs/9.失敗パターンに応じて高度化する/9.7.GraphRAG.md,27,P2,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY,既存の知識グラフ、文書間リンク、引用グラフ、固有表現とチャンクの二部グラフ、文書群の階層など、目的の異なるグラフがあります。,graph retrievalの候補をknowledge graph、document link、citation graph、entity-chunk bipartite graph、document hierarchyへ分け、用途とedge semanticsを登録します。,REWRITE_REQUIRED,「graph retrievalの候補をknowledge graph」の検討では、根拠未確認のcitation=trueを、観測可能な処理規則へ置き換えました。「graph retrievalの候補をknowledge graph」の証拠境界として、citation=trueの外的真偽を確定できず、未確定の関係に依存しない記述へ変更します。graph retrievalの候補をknowledge graph、document link、citation graph、entity-chunk bipartite graph、document hierarchyへ分け、用途とedge semanticsを登録します。 修正文が具体化する対象は「graph retrievalの候補をknowledge graph」です。「graph retrievalの候補をknowledge graph」の採否について、citation=trueから未支持部分を除いて実装可能性を保つには書換えが必要です。,,,DEFINITION_OR_SPEC,NOT_APPLICABLE,9.7.1 (docs/9.失敗パターンに応じて高度化する/9.7.GraphRAG.md:27); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の現文を次の文へ置換する: graph retrievalの候補をknowledge graph、document link、citation graph、entity-chunk bipartite graph、document hierarchyへ分け、用途とedge semanticsを登録します。 再抽出した文面と分類を照合する。,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED,no
SENT-4055,52bebecfb2a435d0e7ff2efea557c5799674ded6,c49b0f7ca1607af13b9906e73361b19155730964,docs/9.失敗パターンに応じて高度化する/9.7.GraphRAG.md,38,P2,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY,構築は、固有表現と関係の抽出、同じ対象の統合、元チャンクとの対応、関係の密な集団の検出、集団要約の生成という順で進めます。,,APPROPRIATE_NORMATIVE,構築は、固有表現と関係の抽出、同じ対象の統合、元チャンクとの対応、関係の密な集団の検出、集団要約の生成という順で進めるという運用要件は、実行時の判断を担当者ごとにぶらさないためのローカル規則です。graph構築runごとに、entity・relation抽出、entity resolution、source chunk対応、community detection、community summary生成を別stageとして記録し、各stageのinput/output IDが次stageへ欠損なく渡り、全summaryから元chunkへ逆引きできることを確認する。 適用境界では、既存knowledge graphを入力にする場合はentity・relation抽出stageをimport verificationへ置換できるが、entity resolution、source chunk provenance、community membership、summary-to-source対応は省略しない。 実装結果と例外発生時の扱いを個別に検査できるため、APPROPRIATE_NORMATIVEです。,,,DEFINITION_OR_SPEC,NOT_APPLICABLE,9.7.2 (docs/9.失敗パターンに応じて高度化する/9.7.GraphRAG.md:38); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の本文を維持し、normative_criteriaとexceptionsを設計台帳へ固定する。,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED,no
SENT-4063,52bebecfb2a435d0e7ff2efea557c5799674ded6,c49b0f7ca1607af13b9906e73361b19155730964,docs/9.失敗パターンに応じて高度化する/9.7.GraphRAG.md,52,P2,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY,分類の確信度が低い場合は、ベクトル検索で開始点を探し、グラフ探索を組み合わせます。,,APPROPRIATE_NORMATIVE,分類の確信度が低い場合は、ベクトル検索で開始点を探し、グラフ探索を組み合わせるという運用要件は、実行時の判断を担当者ごとにぶらさないためのローカル規則です。query classifier confidenceが閾値未満の場合にvector searchでstart entity候補を得てgraph traversalへ渡し、既知entity質問と曖昧質問のfixtureで開始点と最終関係を確認する。 適用境界では、vector searchで十分なconfidenceのstart entityを得られない場合は無制限にgraph探索せず、clarificationまたは回答保留へ切り替える。 実装結果と例外発生時の扱いを個別に検査できるため、APPROPRIATE_NORMATIVEです。,,,DEFINITION_OR_SPEC,NOT_APPLICABLE,9.7.3 (docs/9.失敗パターンに応じて高度化する/9.7.GraphRAG.md:52); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の本文を維持し、normative_criteriaとexceptionsを設計台帳へ固定する。,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED,no
SENT-4071,52bebecfb2a435d0e7ff2efea557c5799674ded6,c49b0f7ca1607af13b9906e73361b19155730964,docs/9.失敗パターンに応じて高度化する/9.7.GraphRAG.md,64,P2,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY,各経路の関係を元チャンクへ結び付けます。,,APPROPRIATE_NORMATIVE,各経路の関係を元チャンクへ結び付けるという検索経路は、候補の収集・統合・選択を再現可能にするガイド内の決定です。routing edgeごとにsource chunk_idとsource spanを保存し、graph上の任意の関係から根拠本文へ逆引きできることを確認します。 さらに、元chunkへ対応付けられない推定関係は回答根拠へ昇格させず、未検証edgeとして隔離します。 この扱いを例外として記録します。 検索結果の合格条件と別経路へ切り替える条件が検査できるため、APPROPRIATE_NORMATIVEです。,,,DEFINITION_OR_SPEC,NOT_APPLICABLE,9.7.3 (docs/9.失敗パターンに応じて高度化する/9.7.GraphRAG.md:64); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の本文を維持し、normative_criteriaとexceptionsを設計台帳へ固定する。,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED,no
SENT-4082,52bebecfb2a435d0e7ff2efea557c5799674ded6,c49b0f7ca1607af13b9906e73361b19155730964,docs/9.失敗パターンに応じて高度化する/9.7.GraphRAG.md,82,P2,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY,順位統合または経路間で比較できるよう調整したスコアを使い、同じチャンクを重複してコンテキストへ入れないようにします。,経路間統合はrankまたは校正済みscoreで行い、同じchunk_idはcontext投入前に一件へdeduplicateします。,REWRITE_REQUIRED,「経路間統合はrankまたは校正済みscoreで行い」の検討では、未形式化の関係を含む元文から採用するのは、再現可能な局所手順に限ります。経路間統合はrankまたは校正済みscoreで行い、同じchunk_idはcontext投入前に一件へdeduplicateします。 修正文が具体化する対象は「経路間統合はrankまたは校正済みscoreで行い」です。「経路間統合はrankまたは校正済みscoreで行い」の証拠境界として、UNFORMALIZED_NATURAL_LANGUAGE_CLAIMを外部主張として残す証拠がなく、未形式化の関係を具体的な構成判断へ縮約しています。「経路間統合はrankまたは校正済みscoreで行い」の採否について、本文を未形式化の関係から局所操作へ切り替える差分として採用します。,,,DEFINITION_OR_SPEC,NOT_APPLICABLE,9.7.4 (docs/9.失敗パターンに応じて高度化する/9.7.GraphRAG.md:82); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の現文を次の文へ置換する: 経路間統合はrankまたは校正済みscoreで行い、同じchunk_idはcontext投入前に一件へdeduplicateします。 再抽出した文面と分類を照合する。,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED,no
SENT-4086,52bebecfb2a435d0e7ff2efea557c5799674ded6,c49b0f7ca1607af13b9906e73361b19155730964,docs/9.失敗パターンに応じて高度化する/9.7.GraphRAG.md,90,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY,文書を削除するときは、チャンクだけでなく、その文書から作った関係と要約も再計算します。,,APPROPRIATE_NORMATIVE,文書を削除するときは、チャンクだけでなく、その文書から作った関係と要約も再計算するという運用要件は、実行時の判断を担当者ごとにぶらさないためのローカル規則です。document削除eventから派生chunk、relation edge、entity summaryを逆引きして再計算または削除し、削除内容がgraph resultとsummary answerへ残らないことを確認する。 さらに、他documentにも根拠を持つrelation/summaryは残せるが、provenanceから削除documentを外して再生成する。 この扱いを例外として記録します。 実装結果と例外発生時の扱いを個別に検査できるため、APPROPRIATE_NORMATIVEです。,,,DEFINITION_OR_SPEC,NOT_APPLICABLE,9.7.5 (docs/9.失敗パターンに応じて高度化する/9.7.GraphRAG.md:90); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の本文を維持し、normative_criteriaとexceptionsを設計台帳へ固定する。,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED,no
SENT-4100,52bebecfb2a435d0e7ff2efea557c5799674ded6,c49b0f7ca1607af13b9906e73361b19155730964,docs/9.失敗パターンに応じて高度化する/9.8.Multimodal RAG.md,20,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY;RELATION,ColPaliは、文書ページの画像を複数ベクトルで表現し、OCRテキストだけに依存しない文書検索を提案しています。,ColPali論文は、document page imageを複数vectorで表現し、同論文のdocument retrieval taskでOCR textだけに依存しない検索方法を評価しています。,REWRITE_REQUIRED,proceedings.iclr.ccの一次資料ページへの参照は台帳にありますが、multi_vector、multimodal、retrievalについて否定関係まで同時に再特定できる直接箇所が確定していません。資料の帰属範囲をColPali論文は、document page imageを複数vectorで表現し、同論文のdocument retrieval taskでOCR textだけに依存しない検索方法を評価しているという限定まで狭め、候補URLの存在だけで機序や結果を補わない文へ変更します。 修正文にある主体と操作対象は保ちつつ、直接根拠を越える否定関係を落とす差分なので、REWRITE_REQUIREDと判定します。,SRC-161,SRC-161 https://proceedings.iclr.cc/paper_files/paper/2025/file/99e9e141aafc314f76b0ca3dd66898b3-Paper-Conference.pdf — primary_page inspected 2026-08-15; 現主張への直接locatorは未確定,EMPIRICAL_RESULT,UNVERIFIED,9.8.1 (docs/9.失敗パターンに応じて高度化する/9.8.Multimodal RAG.md:20); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の現文を次の文へ置換する: ColPali論文は、document page imageを複数vectorで表現し、同論文のdocument retrieval taskでOCR textだけに依存しない検索方法を評価しています。 再抽出した文面と分類を照合する。,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED,no
SENT-4106,52bebecfb2a435d0e7ff2efea557c5799674ded6,c49b0f7ca1607af13b9906e73361b19155730964,docs/9.失敗パターンに応じて高度化する/9.8.Multimodal RAG.md,29,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY,LayoutLMv3はテキスト、画像、レイアウトを統合した文書理解を扱い、PubTables-1Mは表の検出と構造認識を支えます。,LayoutLMv3はテキスト、画像、レイアウトを統合した文書理解を扱い、PubTables-1Mは表の検出と構造認識を支えるデータセットを提供します。各記述は、それぞれの原論文が扱った対象と評価条件に限定します。,REWRITE_REQUIRED,arxiv.orgのAbstractへの参照は台帳にありますが、layoutについて各要素と結論との直接の対応まで同時に再特定できる直接箇所が確定していません。資料の帰属範囲をLayoutLMv3はテキスト、画像、レイアウトを統合した文書理解を扱い、PubTables-1Mは表の検出と構造認識を支えるデータセットを提供します。各記述は、それぞれの原論文が扱った対象と評価条件に限定するという限定まで狭め、候補URLの存在だけで機序や結果を補わない文へ変更します。 修正文にある主体と操作対象は保ちつつ、直接根拠を越える各要素と結論との直接の対応を落とす差分なので、REWRITE_REQUIREDと判定します。,SRC-024;SRC-029,SRC-024 https://arxiv.org/abs/2204.08387 — primary_page inspected 2026-08-15; 現主張への直接locatorは未確定; SRC-029 https://arxiv.org/abs/2110.00061 — abstract inspected 2026-08-15; 現主張への直接locatorは未確定,AUTHOR_CLAIM,UNVERIFIED,9.8.1 (docs/9.失敗パターンに応じて高度化する/9.8.Multimodal RAG.md:29); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の現文を次の文へ置換する: LayoutLMv3はテキスト、画像、レイアウトを統合した文書理解を扱い、PubTables-1Mは表の検出と構造認識を支えるデータセットを提供します。各記述は、それぞれの原論文が扱った対象と評価条件に限定します。 再抽出した文面と分類を照合する。,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED,no
SENT-4115,52bebecfb2a435d0e7ff2efea557c5799674ded6,c49b0f7ca1607af13b9906e73361b19155730964,docs/9.失敗パターンに応じて高度化する/9.8.Multimodal RAG.md,47,P2,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY,テキスト、表、画像またはページ、動画区間を別のインデックスへ分ける方法と、共通の埋め込み空間へ置く方法があります。,multimodal indexはmodality別index方式とshared embedding方式を別候補とし、text、table、image/page、video segmentのRecallを個別に測ります。,REWRITE_REQUIRED,「multimodal indexはmodality別index方式とshared embedding方式を別候補とし」の検討では、UNFORMALIZED_NATURAL_LANGUAGE_CLAIMに関して本文へ残す内容を、実行または記録で確認できる範囲まで絞りました。multimodal indexはmodality別index方式とshared embedding方式を別候補とし、text、table、image/page、video segmentのRecallを個別に測ります。 修正文が具体化する対象は「multimodal indexはmodality別index方式とshared embedding方式を別候補とし」です。「multimodal indexはmodality別index方式とshared embedding方式を別候補とし」の証拠境界として、UNFORMALIZED_NATURAL_LANGUAGE_CLAIMに対応する一次資料locatorが空である以上、未確定の関係を技術一般の説明には使いません。「multimodal indexはmodality別index方式とshared embedding方式を別候補とし」の採否について、UNFORMALIZED_NATURAL_LANGUAGE_CLAIMから未支持部分を除いて実装可能性を保つには書換えが必要です。,,,DEFINITION_OR_SPEC,NOT_APPLICABLE,9.8.3 (docs/9.失敗パターンに応じて高度化する/9.8.Multimodal RAG.md:47); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の現文を次の文へ置換する: multimodal indexはmodality別index方式とshared embedding方式を別候補とし、text、table、image/page、video segmentのRecallを個別に測ります。 再抽出した文面と分類を照合する。,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED,no
SENT-4129,52bebecfb2a435d0e7ff2efea557c5799674ded6,c49b0f7ca1607af13b9906e73361b19155730964,docs/9.失敗パターンに応じて高度化する/9.8.Multimodal RAG.md,70,P2,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY,まず媒体内で順位を作り、その後に順位統合、質問経路、証拠間の関係を使ってまとめます。,,APPROPRIATE_NORMATIVE,まず媒体内で順位を作り、その後に順位統合、質問経路、証拠間の関係を使ってまとめるという検索経路は、候補の収集・統合・選択を再現可能にするガイド内の決定です。この規則の統合規則をversion管理し、複数retrieverが返す既知rank listから期待するcandidate順序を再現し、生scoreの無条件加算や重複candidateが発生しないことを確認する。 さらに、この規則と異なる統合方式はcalibration済みscoreまたは別rerankerとしてversion管理できるが、未調整の異尺度scoreを黙って直接加算しない。 この扱いを例外として記録します。 検索結果の合格条件と別経路へ切り替える条件が検査できるため、APPROPRIATE_NORMATIVEです。,,,DEFINITION_OR_SPEC,NOT_APPLICABLE,9.8.4 (docs/9.失敗パターンに応じて高度化する/9.8.Multimodal RAG.md:70); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の本文を維持し、normative_criteriaとexceptionsを設計台帳へ固定する。,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED,no
SENT-4130,52bebecfb2a435d0e7ff2efea557c5799674ded6,c49b0f7ca1607af13b9906e73361b19155730964,docs/9.失敗パターンに応じて高度化する/9.8.Multimodal RAG.md,71,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY;RELATION,異なる符号化器のコサイン類似度を、そのまま足しません。,,APPROPRIATE_NORMATIVE,異なる符号化器のコサイン類似度を、そのまま足しないという運用要件は、実行時の判断を担当者ごとにぶらさないためのローカル規則です。異なるencoderから得たcosine scoreを直接加算せず、候補rankへ変換してRRFで統合するか、同一rerankerで再得点することをintegration testで確認する。 さらに、共通calibration setでscore scaleの同等性を検証したencoder pairは重み付き統合を使えるが、calibration versionと誤差を記録する。 この扱いを例外として記録します。 実装結果と例外発生時の扱いを個別に検査できるため、APPROPRIATE_NORMATIVEです。,,,DEFINITION_OR_SPEC,NOT_APPLICABLE,9.8.4 (docs/9.失敗パターンに応じて高度化する/9.8.Multimodal RAG.md:71); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の本文を維持し、normative_criteriaとexceptionsを設計台帳へ固定する。,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED,no
