sentence_id,unit_id,file,line_start,sentence,claim_type,logical_operator,guide_formula,guide_atoms,candidate_source_ids,candidate_source_urls,source_mapping_basis,source_mapping_validation,source_projection_adequacy,source_theorem_symbols,source_formula_atoms,unsupported_atoms,logical_proof_status,logical_proof_assurance,lean_theorem,natural_language_adequacy,end_to_end_assurance,proof_reason,validation_boundary
SENT-1721,4.2.2,docs/4.質問に合う根拠を探す/4.2.Query変換.md,47,Query2docやRewrite-Retrieve-Readは、LLMが生成した表現を検索へ利用する方法です。,externally_cited_claim,AND,"AND(AND(ATOM(generated_query_representation=true), ATOM(retrieval=true)), ATOM(generation=true))",generated_query_representation=true;generation=true;retrieval=true,SRC-063;SRC-061,https://arxiv.org/abs/2303.07678;https://arxiv.org/abs/2305.14283,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_063_sourceTheorem;SRC_061_sourceTheorem,dense=true;empirical_result=true;evaluation=true;generated_query_representation=true;generation=true;knowledge_intensive=true;length_normalization=true;open_domain_qa=true;original_query_retained=true;original_query_trace=true;query_rewrite=true;rag=true;retrieval=true;scalability=true;tf_saturation=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_1721,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-1731,4.2.2,docs/4.質問に合う根拠を探す/4.2.Query変換.md,61,まず検索文ごとの候補を整理し、その後に重複をまとめた全候補（和集合）を作るか、順位統合を行います。,general_technical_claim,ATOM,ATOM(retrieval=true),retrieval=true,SRC-062;SRC-063,https://arxiv.org/abs/1904.08375;https://arxiv.org/abs/2303.07678,same_unit_candidate,CANDIDATE_REQUIRES_DOMAIN_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_062_sourceTheorem;SRC_063_sourceTheorem,dense=true;empirical_result=true;generated_query_representation=true;generated_terms=true;generation=true;latency=true;length_normalization=true;original_query_retained=true;original_text_preserved=true;rerank=true;retrieval=true;tf_saturation=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_1731,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-1732,4.2.2,docs/4.質問に合う根拠を探す/4.2.Query変換.md,63,RRFは各rank list内の順位から候補ごとの値を計算するため、検索文やretriever間で生scoreの尺度が異なる場合でも、scoreを直接加算せず順位表を統合できます。,concrete_technology_claim,NOT,NOT(ATOM(retrieval=true)),retrieval=true,SRC-064,https://dl.acm.org/doi/10.1145/1571941.1572114,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_064_sourceTheorem,candidate_ids_stable=true;empirical_result=true;k_positive=true;ranks_only=true,retrieval=true,INCONCLUSIVE_RELATION_NOT_SUPPORTED_BY_POSITIVE_SOURCE_FACTS,INCONCLUSIVE,,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,implication/negation requires a relation-preserving source formalization,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-1736,4.2.3,docs/4.質問に合う根拠を探す/4.2.Query変換.md,71,Query2docは、短い質問から、答えが書かれていそうな擬似文書をLLMで生成し、検索語または検索表現として利用します。,concrete_technology_claim,OR,"OR(AND(AND(ATOM(generated_query_representation=true), ATOM(retrieval=true)), ATOM(generation=true)), ATOM(retrieval=true))",generated_query_representation=true;generation=true;retrieval=true,SRC-063,https://arxiv.org/abs/2303.07678,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_063_sourceTheorem,dense=true;empirical_result=true;generated_query_representation=true;generation=true;length_normalization=true;original_query_retained=true;retrieval=true;tf_saturation=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_1736,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-1738,4.2.3,docs/4.質問に合う根拠を探す/4.2.Query変換.md,74,Query2docは、LLMが生成した擬似文書を質問へ追加し、疎検索と密検索の双方を改善する方法です。,concrete_technology_claim,AND,"AND(AND(AND(AND(AND(ATOM(sparse=true), ATOM(dense=true)), ATOM(generated_query_representation=true)), ATOM(retrieval=true)), ATOM(generation=true)), ATOM(empirical_result=true))",dense=true;empirical_result=true;generated_query_representation=true;generation=true;retrieval=true;sparse=true,SRC-063,https://arxiv.org/abs/2303.07678,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_063_sourceTheorem,dense=true;empirical_result=true;generated_query_representation=true;generation=true;length_normalization=true;original_query_retained=true;retrieval=true;tf_saturation=true,sparse=true,INCONCLUSIVE_UNSUPPORTED_ATOMS,INCONCLUSIVE,,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,guide formula contains atoms absent from the selected source summaries,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-1739,4.2.3,docs/4.質問に合う根拠を探す/4.2.Query変換.md,75,Query2doc論文は、queryから生成した文書をquery expansionへ用い、同論文が採用した複数retrieverと評価datasetでbaselineからの改善を報告しています。,concrete_technology_claim,AND,"AND(AND(AND(ATOM(retrieval=true), ATOM(generation=true)), ATOM(evaluation=true)), ATOM(empirical_result=true))",empirical_result=true;evaluation=true;generation=true;retrieval=true,SRC-063,https://arxiv.org/abs/2303.07678,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_063_sourceTheorem,dense=true;empirical_result=true;generated_query_representation=true;generation=true;length_normalization=true;original_query_retained=true;retrieval=true;tf_saturation=true,evaluation=true,INCONCLUSIVE_UNSUPPORTED_ATOMS,INCONCLUSIVE,,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,guide formula contains atoms absent from the selected source summaries,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-1745,4.2.3,docs/4.質問に合う根拠を探す/4.2.Query変換.md,84,Hypothetical Document Embeddings（HyDE）は、質問から仮想的な回答文書を生成し、その文書の埋め込みに近い実文書を検索します。,concrete_technology_claim,AND,"AND(AND(ATOM(generated_query_representation=true), ATOM(retrieval=true)), ATOM(generation=true))",generated_query_representation=true;generation=true;retrieval=true,SRC-065,https://arxiv.org/abs/2212.10496,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_065_sourceTheorem,dense=true;empirical_result=true;generated_query_representation=true;generation=true;hard_constraints_preserved=true;retrieval=true;verification=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_1745,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-1747,4.2.3,docs/4.質問に合う根拠を探す/4.2.Query変換.md,87,HyDEは、関連度を示す教師データを使わず、新しい対象へ適用する密検索の方法として提案されました。,externally_cited_claim,AND,"AND(ATOM(dense=true), ATOM(retrieval=true))",dense=true;retrieval=true,SRC-065,https://arxiv.org/abs/2212.10496,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_065_sourceTheorem,dense=true;empirical_result=true;generated_query_representation=true;generation=true;hard_constraints_preserved=true;retrieval=true;verification=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_1747,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-1749,4.2.3,docs/4.質問に合う根拠を探す/4.2.Query変換.md,89,一方で、誤った型番、数値、固有名が検索ベクトルを別の文書群へ引く可能性があります。,general_technical_claim,ATOM,ATOM(retrieval=true),retrieval=true,SRC-065,https://arxiv.org/abs/2212.10496,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_065_sourceTheorem,dense=true;empirical_result=true;generated_query_representation=true;generation=true;hard_constraints_preserved=true;retrieval=true;verification=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_1749,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-1757,4.2.4,docs/4.質問に合う根拠を探す/4.2.Query変換.md,103,IRCoTが扱った複数段階の質問では、途中で得た根拠が次の検索文へ影響します。,externally_cited_claim,AND,"AND(AND(ATOM(multi_hop=true), ATOM(retrieval=true)), ATOM(evidence_support=true))",evidence_support=true;multi_hop=true;retrieval=true,SRC-060,https://arxiv.org/abs/2212.10509,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_060_sourceTheorem,bounded_steps=true;empirical_result=true;evidence_trace=true;external_knowledge=true;generation=true;hallucination=true;iterative=true;knowledge_intensive=true;multi_hop=true;retrieval=true;temporal_freshness=true,evidence_support=true,INCONCLUSIVE_UNSUPPORTED_ATOMS,INCONCLUSIVE,,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,guide formula contains atoms absent from the selected source summaries,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-1761,4.2.4,docs/4.質問に合う根拠を探す/4.2.Query変換.md,109,交互検索（Interleaved retrieval）は、検索と推論を交互に進めます。,concrete_technology_claim,AND,"AND(ATOM(iterative=true), ATOM(retrieval=true))",iterative=true;retrieval=true,SRC-060,https://arxiv.org/abs/2212.10509,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_060_sourceTheorem,bounded_steps=true;empirical_result=true;evidence_trace=true;external_knowledge=true;generation=true;hallucination=true;iterative=true;knowledge_intensive=true;multi_hop=true;retrieval=true;temporal_freshness=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_1761,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-1770,4.2.4,docs/4.質問に合う根拠を探す/4.2.Query変換.md,121,書き換えは質問を単独で読める形へ整え、展開は語を加え、分解は小質問を作り、HyDEは検索に使う仮の回答文を作ります。,concrete_technology_claim,AND,"AND(ATOM(retrieval=true), ATOM(generation=true))",generation=true;retrieval=true,SRC-065,https://arxiv.org/abs/2212.10496,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_065_sourceTheorem,dense=true;empirical_result=true;generated_query_representation=true;generation=true;hard_constraints_preserved=true;retrieval=true;verification=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_1770,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-1771,4.2.4,docs/4.質問に合う根拠を探す/4.2.Query変換.md,122,HyDEの仮文書は最終回答ではありません。,concrete_technology_claim,NOT,NOT(ATOM(generation=true)),generation=true,SRC-065,https://arxiv.org/abs/2212.10496,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_065_sourceTheorem,dense=true;empirical_result=true;generated_query_representation=true;generation=true;hard_constraints_preserved=true;retrieval=true;verification=true,,INCONCLUSIVE_RELATION_NOT_SUPPORTED_BY_POSITIVE_SOURCE_FACTS,INCONCLUSIVE,,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,implication/negation requires a relation-preserving source formalization,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-1789,FILE-INTRO,docs/4.質問に合う根拠を探す/4.3.Sparse retrieval.md,3,queryと資料の語・文字列一致を主信号として候補を順位付けする経路を、疎検索と定義します。,general_technical_claim,AND,"AND(ATOM(sparse=true), ATOM(retrieval=true))",retrieval=true;sparse=true,SRC-005;SRC-067;SRC-068;SRC-069;SRC-070,https://doi.org/10.1561/1500000019;https://doi.org/10.1016/0306-4573%2888%2990021-0;https://arxiv.org/abs/2107.05720;https://arxiv.org/abs/2104.12016;https://arxiv.org/abs/2109.10086,same_file_candidate,CANDIDATE_REQUIRES_DOMAIN_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_005_sourceTheorem;SRC_067_sourceTheorem;SRC_068_sourceTheorem;SRC_069_sourceTheorem;SRC_070_sourceTheorem,ann=true;benchmark=true;distillation=true;document_statistics=true;empirical_result=true;evaluation=true;evidence_support=true;fielded=true;generated_query_representation=true;generation=true;inverted_index_compatible=true;learned=true;length_normalization=true;lexical=true;ranking_metric=true;rerank=true;retrieval=true;sparse=true;term_impact=true;tf_saturation=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_1789,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-1791,4.3.1,docs/4.質問に合う根拠を探す/4.3.Sparse retrieval.md,8,疎検索の廃止は方式の新旧で決めず、識別子・条文番号sliceのRecallと運用費用を密検索と比較して判断します。,general_technical_claim,AND,"AND(AND(AND(AND(ATOM(sparse=true), ATOM(dense=true)), ATOM(retrieval=true)), ATOM(recall_metric=true)), ATOM(cost=true))",cost=true;dense=true;recall_metric=true;retrieval=true;sparse=true,SRC-066,https://arxiv.org/abs/2104.08663,same_unit_candidate,CANDIDATE_REQUIRES_DOMAIN_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_066_sourceTheorem,benchmark=true;cost=true;empirical_result=true;evaluation=true;length_normalization=true;lexical=true;rerank=true;retrieval=true;tf_saturation=true,dense=true;recall_metric=true;sparse=true,INCONCLUSIVE_UNSUPPORTED_ATOMS,INCONCLUSIVE,,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,guide formula contains atoms absent from the selected source summaries,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-1794,4.3.1,docs/4.質問に合う根拠を探す/4.3.Sparse retrieval.md,12,BEIRが収録した異種のretrieval datasetでは、sparse retrievalとdense retrievalの相対順位がdatasetごとに異なりました。,externally_cited_claim,NOT,"NOT(AND(AND(AND(ATOM(sparse=true), ATOM(dense=true)), ATOM(retrieval=true)), ATOM(parsing=true)))",dense=true;parsing=true;retrieval=true;sparse=true,SRC-066,https://arxiv.org/abs/2104.08663,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_066_sourceTheorem,benchmark=true;cost=true;empirical_result=true;evaluation=true;length_normalization=true;lexical=true;rerank=true;retrieval=true;tf_saturation=true,dense=true;parsing=true;sparse=true,INCONCLUSIVE_RELATION_NOT_SUPPORTED_BY_POSITIVE_SOURCE_FACTS,INCONCLUSIVE,,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,implication/negation requires a relation-preserving source formalization,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-1796,4.3.1,docs/4.質問に合う根拠を探す/4.3.Sparse retrieval.md,15,転置インデックスは、語から、その語が現れる文書やチャンクへ逆引きするデータ構造です。,general_technical_claim,AND,"AND(ATOM(sparse=true), ATOM(inverted_index_compatible=true))",inverted_index_compatible=true;sparse=true,SRC-068;SRC-069;SRC-070;SRC-005;SRC-067,https://arxiv.org/abs/2107.05720;https://arxiv.org/abs/2104.12016;https://arxiv.org/abs/2109.10086;https://doi.org/10.1561/1500000019;https://doi.org/10.1016/0306-4573%2888%2990021-0,same_file_candidate,CANDIDATE_REQUIRES_DOMAIN_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_068_sourceTheorem;SRC_069_sourceTheorem;SRC_070_sourceTheorem;SRC_005_sourceTheorem;SRC_067_sourceTheorem,ann=true;benchmark=true;distillation=true;document_statistics=true;empirical_result=true;evaluation=true;evidence_support=true;fielded=true;generated_query_representation=true;generation=true;inverted_index_compatible=true;learned=true;length_normalization=true;lexical=true;ranking_metric=true;rerank=true;retrieval=true;sparse=true;term_impact=true;tf_saturation=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_1796,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-1801,4.3.1,docs/4.質問に合う根拠を探す/4.3.Sparse retrieval.md,21,Boolean条件は候補集合を作りますが、その集合内の細かな順位付けはTF-IDFやBM25などが担います。,concrete_technology_claim,UNFORMALIZED,UNFORMALIZED,,SRC-067;SRC-005,https://doi.org/10.1016/0306-4573%2888%2990021-0;https://doi.org/10.1561/1500000019,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_067_sourceTheorem;SRC_005_sourceTheorem,document_statistics=true;evidence_support=true;fielded=true;length_normalization=true;lexical=true;retrieval=true;sparse=true;tf_saturation=true,,INCONCLUSIVE_UNFORMALIZED_SENTENCE,INCONCLUSIVE,,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,no controlled semantic atom recognized,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-1802,4.3.1,docs/4.質問に合う根拠を探す/4.3.Sparse retrieval.md,25,アルゴリズム図A3 転置インデックスからBoolean条件で候補を得る流れ,general_technical_claim,AND,"AND(ATOM(sparse=true), ATOM(inverted_index_compatible=true))",inverted_index_compatible=true;sparse=true,SRC-068;SRC-069;SRC-070;SRC-005;SRC-067,https://arxiv.org/abs/2107.05720;https://arxiv.org/abs/2104.12016;https://arxiv.org/abs/2109.10086;https://doi.org/10.1561/1500000019;https://doi.org/10.1016/0306-4573%2888%2990021-0,same_file_candidate,CANDIDATE_REQUIRES_DOMAIN_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_068_sourceTheorem;SRC_069_sourceTheorem;SRC_070_sourceTheorem;SRC_005_sourceTheorem;SRC_067_sourceTheorem,ann=true;benchmark=true;distillation=true;document_statistics=true;empirical_result=true;evaluation=true;evidence_support=true;fielded=true;generated_query_representation=true;generation=true;inverted_index_compatible=true;learned=true;length_normalization=true;lexical=true;ranking_metric=true;rerank=true;retrieval=true;sparse=true;term_impact=true;tf_saturation=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_1802,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-1818,4.3.3,docs/4.質問に合う根拠を探す/4.3.Sparse retrieval.md,52,TF-IDF（Term Frequency-Inverse Document Frequency、単語頻度・逆文書頻度）は、文書中で多く現れる語を重くし、文書集合全体で広く現れる語を軽くします。,concrete_technology_claim,AND,"AND(ATOM(lexical=true), ATOM(document_statistics=true))",document_statistics=true;lexical=true,SRC-067,https://doi.org/10.1016/0306-4573%2888%2990021-0,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_067_sourceTheorem,document_statistics=true;lexical=true;retrieval=true;sparse=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_1818,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-1820,4.3.3,docs/4.質問に合う根拠を探す/4.3.Sparse retrieval.md,55,Term-weighting approaches in automatic text retrievalは、語の出現頻度、collection内の希少性、文書長補正を組み合わせ、同研究の複数collectionで単純一致数との検索差を比較しています。,externally_cited_claim,AND,"AND(AND(ATOM(lexical=true), ATOM(length_normalization=true)), ATOM(retrieval=true))",length_normalization=true;lexical=true;retrieval=true,SRC-005,https://doi.org/10.1561/1500000019,same_unit_candidate,CANDIDATE_REQUIRES_DOMAIN_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_005_sourceTheorem,document_statistics=true;evidence_support=true;fielded=true;length_normalization=true;lexical=true;retrieval=true;sparse=true;tf_saturation=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_1820,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-1826,4.3.3,docs/4.質問に合う根拠を探す/4.3.Sparse retrieval.md,63,実務の基準には、語の反復効果と文書長を調整するBM25を使うことが多いですが、IDFの考え方は順位理由の理解に役立ちます。,concrete_technology_claim,AND,"AND(ATOM(tf_saturation=true), ATOM(length_normalization=true))",length_normalization=true;tf_saturation=true,SRC-005,https://doi.org/10.1561/1500000019,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_005_sourceTheorem,document_statistics=true;evidence_support=true;fielded=true;length_normalization=true;lexical=true;retrieval=true;sparse=true;tf_saturation=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_1826,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-1827,4.3.3,docs/4.質問に合う根拠を探す/4.3.Sparse retrieval.md,65,TF-IDFを使う経路では語順と意味類似を別特徴として扱い、それらをTF-IDF scoreへ含めたとはみなしません。,concrete_technology_claim,NOT,NOT(ATOM(document_statistics=true)),document_statistics=true,SRC-067,https://doi.org/10.1016/0306-4573%2888%2990021-0,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_067_sourceTheorem,document_statistics=true;lexical=true;retrieval=true;sparse=true,,INCONCLUSIVE_RELATION_NOT_SUPPORTED_BY_POSITIVE_SOURCE_FACTS,INCONCLUSIVE,,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,implication/negation requires a relation-preserving source formalization,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-1828,4.3.3,docs/4.質問に合う根拠を探す/4.3.Sparse retrieval.md,66,言い換えで疎検索が失敗したqueryは、辞書、文書拡張、学習型疎検索、密検索を同じcandidate数で比較します。,concrete_technology_claim,AND,"AND(AND(AND(AND(ATOM(sparse=true), ATOM(generated_terms=true)), ATOM(learned=true)), ATOM(dense=true)), ATOM(retrieval=true))",dense=true;generated_terms=true;learned=true;retrieval=true;sparse=true,SRC-062,https://arxiv.org/abs/1904.08375,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_062_sourceTheorem,empirical_result=true;generated_query_representation=true;generated_terms=true;latency=true;original_text_preserved=true;rerank=true;retrieval=true,dense=true;learned=true;sparse=true,INCONCLUSIVE_UNSUPPORTED_ATOMS,INCONCLUSIVE,,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,guide formula contains atoms absent from the selected source summaries,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
