sentence_id,unit_id,file,line_start,sentence,current_logical_status,claim_type,logical_operator,guide_formula,guide_atoms,candidate_source_ids,candidate_source_urls,source_mapping_basis,source_projection_adequacy,unsupported_atoms,risk_flags,review_priority,required_review
SENT-2156,5.6.2,docs/5.根拠を選別・整形する/5.6.Context packing.md,49,Attention Sortingは、モデルの注意の強さを使って関連文書を末尾側へ並べ直す方法を、合成した単一段階の質問応答で評価しました。,INCONCLUSIVE_UNSUPPORTED_ATOMS,externally_cited_claim,ATOM,ATOM(evaluation=true),evaluation=true,SRC-095,https://arxiv.org/abs/2310.01427,existing_direct_paragraph_or_technology_mapping,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,evaluation=true,,P1,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
SENT-2157,5.6.2,docs/5.根拠を選別・整形する/5.6.Context packing.md,50,実際の業務文書、誤情報、複数段階の質問、追加計算の費用は十分に評価されておらず、査読済み論文としての採録も確認されていません。,INCONCLUSIVE_RELATION_NOT_SUPPORTED_BY_POSITIVE_SOURCE_FACTS,empirical_or_research_claim,NOT,"NOT(AND(AND(ATOM(multi_hop=true), ATOM(evaluation=true)), ATOM(cost=true)))",cost=true;evaluation=true;multi_hop=true,SRC-095,https://arxiv.org/abs/2310.01427,existing_direct_paragraph_or_technology_mapping,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,cost=true;evaluation=true;multi_hop=true,RELATION,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY;RELATION
SENT-2158,5.6.2,docs/5.根拠を選別・整形する/5.6.Context packing.md,51,並べ替えを使う場合は、質問群ごとの改善と費用を測り、位置だけを根拠の正しさの代わりにしません。,INCONCLUSIVE_RELATION_NOT_SUPPORTED_BY_POSITIVE_SOURCE_FACTS,empirical_or_research_claim,NOT,"NOT(AND(AND(ATOM(evidence_support=true), ATOM(cost=true)), ATOM(empirical_result=true)))",cost=true;empirical_result=true;evidence_support=true,SRC-095,https://arxiv.org/abs/2310.01427,existing_direct_paragraph_or_technology_mapping,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,cost=true;evidence_support=true,RELATION,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY;RELATION
SENT-2170,5.6.3,docs/5.根拠を選別・整形する/5.6.Context packing.md,71,間接プロンプトインジェクションの研究は、ウェブや文書中の指示がLLM統合アプリを操作する危険を示しました。,INCONCLUSIVE_UNSUPPORTED_ATOMS,externally_cited_claim,AND,"AND(ATOM(prompt_injection=true), ATOM(risk=true))",prompt_injection=true;risk=true,SRC-096,https://arxiv.org/abs/2302.12173,existing_direct_paragraph_or_technology_mapping,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,risk=true,,P1,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
SENT-2172,5.6.4,docs/5.根拠を選別・整形する/5.6.Context packing.md,76,トークン上限を超えたときに文字列の末尾を切ると、文、表、コード、引用IDの途中が失われます。,INCONCLUSIVE_UNFORMALIZED_SENTENCE,general_technical_claim,UNFORMALIZED,UNFORMALIZED,,SRC-005;SRC-007;SRC-014;SRC-035;SRC-037,https://doi.org/10.1561/1500000019;https://aclanthology.org/N18-1074/;https://ieeexplore.ieee.org/document/666900;https://arxiv.org/abs/2307.03172;https://arxiv.org/abs/2305.14627,same_chapter_candidate,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,,,P2,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
SENT-2228,5.7.2,docs/5.根拠を選別・整形する/5.7.矛盾・古い根拠の扱い.md,64,RAGTruthは、取得した入力文脈に対して支持されない生成と矛盾する生成の例を収集しました。,INCONCLUSIVE_RELATION_NOT_SUPPORTED_BY_POSITIVE_SOURCE_FACTS,externally_cited_claim,NOT,"NOT(AND(AND(ATOM(retrieval=true), ATOM(generation=true)), ATOM(evidence_support=true)))",evidence_support=true;generation=true;retrieval=true,SRC-090,https://arxiv.org/abs/2401.00396,existing_direct_paragraph_or_technology_mapping,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,evidence_support=true,RELATION,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY;RELATION
SENT-2242,5.7.3,docs/5.根拠を選別・整形する/5.7.矛盾・古い根拠の扱い.md,86,Corrective RAGは、取得文書を評価し、必要に応じて検索結果を補正する経路を提案しました。,INCONCLUSIVE_UNSUPPORTED_ATOMS,externally_cited_claim,AND,"AND(AND(ATOM(retrieval=true), ATOM(evaluation=true)), ATOM(empirical_result=true))",empirical_result=true;evaluation=true;retrieval=true,SRC-097,https://arxiv.org/abs/2401.15884,existing_direct_paragraph_or_technology_mapping,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,evaluation=true,,P1,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
SENT-2253,5.7.4,docs/5.根拠を選別・整形する/5.7.矛盾・古い根拠の扱い.md,104,RefCheckerは、参照に基づき、根拠に支えられない生成（ハルシネーション）を細かく検査する方法を扱いました。,INCONCLUSIVE_RELATION_NOT_SUPPORTED_BY_POSITIVE_SOURCE_FACTS,externally_cited_claim,NOT,"NOT(AND(AND(ATOM(generation=true), ATOM(hallucination=true)), ATOM(evidence_support=true)))",evidence_support=true;generation=true;hallucination=true,SRC-098,https://arxiv.org/abs/2405.14486,existing_direct_paragraph_or_technology_mapping,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,evidence_support=true,RELATION,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY;RELATION
SENT-2261,5.8.1,docs/5.根拠を選別・整形する/5.8.Evidence validationとfallback.md,7,source trust、version、有効期間、ACL、citation payloadが欠損したunitは、scoreが高くても回答根拠として採用しません。,INCONCLUSIVE_RELATION_NOT_SUPPORTED_BY_POSITIVE_SOURCE_FACTS,general_technical_claim,NOT,"NOT(AND(AND(AND(ATOM(generation=true), ATOM(citation=true)), ATOM(evidence_support=true)), ATOM(authorization=true)))",authorization=true;citation=true;evidence_support=true;generation=true,SRC-037;SRC-007;SRC-005;SRC-035;SRC-038,https://arxiv.org/abs/2305.14627;https://aclanthology.org/N18-1074/;https://doi.org/10.1561/1500000019;https://arxiv.org/abs/2307.03172;https://arxiv.org/abs/2205.11388,same_chapter_candidate,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,authorization=true,RELATION,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY;RELATION
SENT-2287,FILE-INTRO,docs/6.根拠に基づいて回答する/6.1.Grounded prompt.md,4,生成器の責任を要約、統合、引用、回答保留へ定め、検索・選別の問題は該当する上流工程で改善します。,INCONCLUSIVE_UNSUPPORTED_ATOMS,empirical_or_research_claim,AND,"AND(AND(AND(AND(ATOM(generated_summaries=true), ATOM(retrieval=true)), ATOM(generation=true)), ATOM(citation=true)), ATOM(empirical_result=true))",citation=true;empirical_result=true;generated_summaries=true;generation=true;retrieval=true,SRC-037;SRC-099;SRC-096,https://arxiv.org/abs/2305.14627;https://arxiv.org/abs/2005.11401;https://arxiv.org/abs/2302.12173,same_file_candidate,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,generated_summaries=true,,P2,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
SENT-2347,6.3.1,docs/6.根拠に基づいて回答する/6.3.Answerability・Refusal.md,9,回答状態を二値だけにせず、完全回答、部分回答、確認質問、根拠不足、矛盾、権限上回答不可、対象範囲外へ分けます。,INCONCLUSIVE_RELATION_NOT_SUPPORTED_BY_POSITIVE_SOURCE_FACTS,empirical_or_research_claim,NOT,"NOT(AND(AND(AND(ATOM(generation=true), ATOM(evidence_support=true)), ATOM(authorization=true)), ATOM(empirical_result=true)))",authorization=true;empirical_result=true;evidence_support=true;generation=true,SRC-100;SRC-101,https://arxiv.org/abs/2203.11147;https://arxiv.org/abs/1806.03822,same_unit_candidate,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,authorization=true,SECURITY_OR_PRIVACY;NUMERIC_OR_PERFORMANCE;RELATION,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY;RELATION
SENT-2349,6.3.1,docs/6.根拠に基づいて回答する/6.3.Answerability・Refusal.md,12,GopherCiteは、引用付き回答と回答しない選択を組み合わせました。,INCONCLUSIVE_RELATION_NOT_SUPPORTED_BY_POSITIVE_SOURCE_FACTS,externally_cited_claim,NOT,"NOT(AND(ATOM(generation=true), ATOM(citation=true)))",citation=true;generation=true,SRC-100,https://arxiv.org/abs/2203.11147,existing_direct_paragraph_or_technology_mapping,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,,RELATION,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY;RELATION
SENT-2350,6.3.1,docs/6.根拠に基づいて回答する/6.3.Answerability・Refusal.md,13,SQuAD 2.0は、与えられた文章中に答えがない質問を評価へ導入しました。,INCONCLUSIVE_RELATION_NOT_SUPPORTED_BY_POSITIVE_SOURCE_FACTS,externally_cited_claim,NOT,NOT(ATOM(evaluation=true)),evaluation=true,SRC-101,https://arxiv.org/abs/1806.03822,existing_direct_paragraph_or_technology_mapping,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,evaluation=true,NUMERIC_OR_PERFORMANCE;RELATION,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY;RELATION
SENT-2382,6.4.1,docs/6.根拠に基づいて回答する/6.4.Citation設計.md,11,内部では、文書、チャンク、ページ、節、URL、原文範囲へたどれる必要があります。,INCONCLUSIVE_UNFORMALIZED_SENTENCE,general_technical_claim,UNFORMALIZED,UNFORMALIZED,,SRC-007;SRC-013;SRC-036;SRC-037;SRC-094,https://aclanthology.org/N18-1074/;https://arxiv.org/abs/2310.03214;https://arxiv.org/abs/2009.02252;https://arxiv.org/abs/2305.14627;https://arxiv.org/abs/2305.14251,same_chapter_candidate,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,,,P2,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
SENT-2449,6.6.1,docs/6.根拠に基づいて回答する/6.6.Claim-level verification.md,12,FActScoreは、長文をこれ以上分けにくい小さな事実へ分解し、それぞれの知識源による支持を測りました。,INCONCLUSIVE_UNSUPPORTED_ATOMS,externally_cited_claim,ATOM,ATOM(evidence_support=true),evidence_support=true,SRC-094,https://arxiv.org/abs/2305.14251,existing_direct_paragraph_or_technology_mapping,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,evidence_support=true,,P1,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
SENT-2528,FILE-INTRO,docs/6.根拠に基づいて回答する/6.8.回答と業務実行の境界.md,9,回答がaction候補を提案する場合も、実行要求、parameter、承認状態、結果を別のtyped contractで扱います。,INCONCLUSIVE_RELATION_NOT_SUPPORTED_BY_POSITIVE_SOURCE_FACTS,empirical_or_research_claim,IMPLIES,"IMP(ATOM(generation=true), ATOM(empirical_result=true))",empirical_result=true;generation=true,SRC-116;SRC-163,https://arxiv.org/abs/2210.03629;https://arxiv.org/abs/2302.04761,same_file_candidate,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,,RELATION,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY;RELATION
SENT-2537,FILE-INTRO,docs/6.根拠に基づいて回答する/6.8.回答と業務実行の境界.md,20,Toolformerは、言語モデルがAPI呼び出しを学習する方法を扱い、ReActは推論と行動を交互に進めました。,INCONCLUSIVE_UNSUPPORTED_ATOMS,externally_cited_claim,AND,"AND(AND(ATOM(learned=true), ATOM(generation=true)), ATOM(tool_use=true))",generation=true;learned=true;tool_use=true,SRC-163;SRC-116,https://arxiv.org/abs/2302.04761;https://arxiv.org/abs/2210.03629,existing_direct_paragraph_or_technology_mapping,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,learned=true,OFFICIAL_PRODUCT,P1,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
SENT-2538,FILE-INTRO,docs/6.根拠に基づいて回答する/6.8.回答と業務実行の境界.md,21,これらの研究は、個別業務での実行権限をLLMへ与える根拠ではありません。,INCONCLUSIVE_RELATION_NOT_SUPPORTED_BY_POSITIVE_SOURCE_FACTS,empirical_or_research_claim,NOT,"NOT(AND(ATOM(evidence_support=true), ATOM(authorization=true)))",authorization=true;evidence_support=true,SRC-163;SRC-116,https://arxiv.org/abs/2302.04761;https://arxiv.org/abs/2210.03629,existing_direct_paragraph_or_technology_mapping,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,authorization=true;evidence_support=true,SECURITY_OR_PRIVACY;RELATION,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY;RELATION
SENT-2548,INTRO-6,docs/6.根拠に基づいて回答する/序文.md,7,回答中の主張をcitation IDへ対応付け、根拠が支えない断定を検出できる形で返します。,INCONCLUSIVE_RELATION_NOT_SUPPORTED_BY_POSITIVE_SOURCE_FACTS,general_technical_claim,NOT,"NOT(AND(AND(ATOM(generation=true), ATOM(citation=true)), ATOM(evidence_support=true)))",citation=true;evidence_support=true;generation=true,SRC-037;SRC-100;SRC-007;SRC-013;SRC-036,https://arxiv.org/abs/2305.14627;https://arxiv.org/abs/2203.11147;https://aclanthology.org/N18-1074/;https://arxiv.org/abs/2310.03214;https://arxiv.org/abs/2009.02252,same_chapter_candidate,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,,RELATION,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY;RELATION
SENT-2580,7.1.2,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,46,Data Validation for Machine Learningが機械学習パイプラインの入口でスキーマや分布の異常を検出するように、RAGでも公開前に知識成果物を検査します。,INCONCLUSIVE_UNSUPPORTED_ATOMS,externally_cited_claim,AND,"AND(ATOM(data_quality=true), ATOM(dataflow=true))",data_quality=true;dataflow=true,SRC-019,https://research.google/pubs/data-validation-for-machine-learning/,existing_direct_paragraph_or_technology_mapping,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,dataflow=true,,P1,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
SENT-2590,7.1.2,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,61,| Precision@k | 上位k件のうち正解である割合 | 候補のノイズ確認 |,INCONCLUSIVE_UNFORMALIZED_SENTENCE,general_technical_claim,UNFORMALIZED,UNFORMALIZED,,SRC-002;SRC-005;SRC-010;SRC-013;SRC-017,https://aclanthology.org/2020.emnlp-main.550/;https://doi.org/10.1561/1500000019;https://arxiv.org/abs/1803.09010;https://arxiv.org/abs/2310.03214;https://research.google/pubs/the-ml-test-score-a-rubric-for-ml-production-readiness-and-technical-debt-reduction/,same_chapter_candidate,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,,,P2,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
SENT-2592,7.1.2,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,63,| nDCG@k | 関連度と順位を反映した利得 | 複数段階の関連度がある検索 |,INCONCLUSIVE_UNSUPPORTED_ATOMS,general_technical_claim,AND,"AND(AND(ATOM(multi_hop=true), ATOM(retrieval=true)), ATOM(ranking_metric=true))",multi_hop=true;ranking_metric=true;retrieval=true,SRC-019;SRC-043;SRC-089,https://research.google/pubs/data-validation-for-machine-learning/;https://arxiv.org/abs/2004.04906;https://arxiv.org/abs/2310.04408,same_unit_candidate,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,multi_hop=true;ranking_metric=true,,P2,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
SENT-2600,7.1.2,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,75,主な指標には、再順位付け前後のMRRとnDCG、正解根拠保持率、重複率、文書多様性、圧縮率、正解スパン保持率があります。,INCONCLUSIVE_UNSUPPORTED_ATOMS,general_technical_claim,AND,"AND(AND(AND(AND(ATOM(rerank=true), ATOM(diversity=true)), ATOM(compression=true)), ATOM(evidence_support=true)), ATOM(ranking_metric=true))",compression=true;diversity=true;evidence_support=true;ranking_metric=true;rerank=true,SRC-019;SRC-089,https://research.google/pubs/data-validation-for-machine-learning/;https://arxiv.org/abs/2310.04408,same_unit_candidate,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,diversity=true;ranking_metric=true;rerank=true,,P2,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
SENT-2615,7.1.3,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,97,ALCEは長文回答について引用の正しさと網羅性を評価し、FActScoreは長文を検証可能な原子的事実へ分解します。,INCONCLUSIVE_UNSUPPORTED_ATOMS,externally_cited_claim,AND,"AND(AND(AND(ATOM(generation=true), ATOM(citation=true)), ATOM(verification=true)), ATOM(evaluation=true))",citation=true;evaluation=true;generation=true;verification=true,SRC-037;SRC-094,https://arxiv.org/abs/2305.14627;https://arxiv.org/abs/2305.14251,existing_direct_paragraph_or_technology_mapping,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,verification=true,,P1,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
SENT-2622,7.1.3,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,107,システム特性については、最初のトークンまでの時間、95パーセンタイル遅延、タイムアウト率、一質問当たりの費用を併記します。,INCONCLUSIVE_UNSUPPORTED_ATOMS,general_technical_claim,AND,"AND(ATOM(temporal_freshness=true), ATOM(cost=true))",cost=true;temporal_freshness=true,SRC-094,https://arxiv.org/abs/2305.14251,same_unit_candidate,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,temporal_freshness=true,NUMERIC_OR_PERFORMANCE,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
SENT-2623,7.1.3,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,108,95パーセンタイル遅延は、処理時間が短い順に並べたときに95%の要求が収まる値です。,INCONCLUSIVE_UNFORMALIZED_SENTENCE,empirical_or_research_claim,UNFORMALIZED,UNFORMALIZED,,SRC-002;SRC-005;SRC-010;SRC-013;SRC-017,https://aclanthology.org/2020.emnlp-main.550/;https://doi.org/10.1561/1500000019;https://arxiv.org/abs/1803.09010;https://arxiv.org/abs/2310.03214;https://research.google/pubs/the-ml-test-score-a-rubric-for-ml-production-readiness-and-technical-debt-reduction/,same_chapter_candidate,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,,NUMERIC_OR_PERFORMANCE,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
SENT-2630,7.1.4,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,120,BEIRが異なる検索領域を横断して評価した結果からも、あるデータセットで優れた検索器が別の領域でも同じように優れるとは限らないことが分かります。,INCONCLUSIVE_RELATION_NOT_SUPPORTED_BY_POSITIVE_SOURCE_FACTS,externally_cited_claim,NOT,"NOT(AND(AND(ATOM(retrieval=true), ATOM(evaluation=true)), ATOM(empirical_result=true)))",empirical_result=true;evaluation=true;retrieval=true,SRC-066,https://arxiv.org/abs/2104.08663,existing_direct_paragraph_or_technology_mapping,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,,RELATION,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY;RELATION
SENT-2636,7.1.4,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,129,回答可能な質問が多いデータセットでは、回答率の平均だけでは不適切な回答拒否を捉えられません。,INCONCLUSIVE_RELATION_NOT_SUPPORTED_BY_POSITIVE_SOURCE_FACTS,empirical_or_research_claim,NOT,"NOT(AND(ATOM(generation=true), ATOM(answerability=true)))",answerability=true;generation=true,SRC-106,https://arxiv.org/abs/2311.09476,same_unit_candidate,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,answerability=true,RELATION,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY;RELATION
SENT-2641,7.1.4,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,136,結果には評価件数、信頼区間、評価者間一致率を添え、小さな点差を直ちに改善とは判断しません。,INCONCLUSIVE_RELATION_NOT_SUPPORTED_BY_POSITIVE_SOURCE_FACTS,empirical_or_research_claim,NOT,"NOT(AND(ATOM(evaluation=true), ATOM(empirical_result=true)))",empirical_result=true;evaluation=true,SRC-066;SRC-106,https://arxiv.org/abs/2104.08663;https://arxiv.org/abs/2311.09476,same_unit_candidate,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,,RELATION,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY;RELATION
SENT-2644,7.1.4,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,141,平均差に加えて、改善した件数、変わらない件数、悪化した件数を示します。,INCONCLUSIVE_RELATION_NOT_SUPPORTED_BY_POSITIVE_SOURCE_FACTS,empirical_or_research_claim,NOT,NOT(ATOM(empirical_result=true)),empirical_result=true,SRC-066,https://arxiv.org/abs/2104.08663,same_unit_candidate,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,,RELATION,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY;RELATION
SENT-2647,7.1.5,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,147,改善対象、非劣化条件、重要スライスの下限、安全条件、遅延上限、費用上限を別々に定め、すべてを満たすことを要求します。,INCONCLUSIVE_UNSUPPORTED_ATOMS,empirical_or_research_claim,AND,"AND(ATOM(cost=true), ATOM(empirical_result=true))",cost=true;empirical_result=true,SRC-017,https://research.google/pubs/the-ml-test-score-a-rubric-for-ml-production-readiness-and-technical-debt-reduction/,same_unit_candidate,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,cost=true,,P2,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
SENT-2649,7.1.5,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,150,行ごとに独立した条件を置き、改善目標だけでなく、品質、安全性、性能、費用の全条件を満たしたかを読みます。,INCONCLUSIVE_UNSUPPORTED_ATOMS,empirical_or_research_claim,AND,"AND(ATOM(cost=true), ATOM(empirical_result=true))",cost=true;empirical_result=true,SRC-017,https://research.google/pubs/the-ml-test-score-a-rubric-for-ml-production-readiness-and-technical-debt-reduction/,same_unit_candidate,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,cost=true,NUMERIC_OR_PERFORMANCE,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
SENT-2652,7.1.5,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,156,| 改善目標 | 型番スライスのRecall@10が基準値以上 |,INCONCLUSIVE_UNSUPPORTED_ATOMS,empirical_or_research_claim,AND,"AND(ATOM(recall_metric=true), ATOM(empirical_result=true))",empirical_result=true;recall_metric=true,SRC-017,https://research.google/pubs/the-ml-test-score-a-rubric-for-ml-production-readiness-and-technical-debt-reduction/,same_unit_candidate,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,recall_metric=true,NUMERIC_OR_PERFORMANCE,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
SENT-2658,7.1.5,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,163,ML Test Scoreが本番準備度を複数領域へ分けるのと同様に、RAGのリリースも複数条件の論理積で判断します。,INCONCLUSIVE_UNFORMALIZED_SENTENCE,externally_cited_claim,UNFORMALIZED,UNFORMALIZED,,SRC-017,https://research.google/pubs/the-ml-test-score-a-rubric-for-ml-production-readiness-and-technical-debt-reduction/,existing_direct_paragraph_or_technology_mapping,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,,,P1,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
SENT-2666,7.10.1,docs/7.品質を評価し改善する/7.10.改善ループ.md,7,変更対象、期待する改善、悪化してはならないmetricを仮説として記録し、ownerとrelease単位を決め、修正前のtraceを保存します。,INCONCLUSIVE_RELATION_NOT_SUPPORTED_BY_POSITIVE_SOURCE_FACTS,empirical_or_research_claim,NOT,NOT(ATOM(empirical_result=true)),empirical_result=true,SRC-107,https://arxiv.org/abs/2403.09040,same_unit_candidate,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,,RELATION,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY;RELATION
SENT-2668,7.10.1,docs/7.品質を評価し改善する/7.10.改善ループ.md,10,複数の変更を同時に入れると、どの変更が改善や悪化を生んだか分かりません。,INCONCLUSIVE_RELATION_NOT_SUPPORTED_BY_POSITIVE_SOURCE_FACTS,empirical_or_research_claim,NOT,NOT(ATOM(empirical_result=true)),empirical_result=true,SRC-107,https://arxiv.org/abs/2403.09040,same_unit_candidate,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,,RELATION,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY;RELATION
SENT-2669,7.10.1,docs/7.品質を評価し改善する/7.10.改善ループ.md,12,疎検索、密検索、融合、再順位付け、重複除去、圧縮を順番に有効化または無効化します。,INCONCLUSIVE_UNSUPPORTED_ATOMS,general_technical_claim,AND,"AND(AND(AND(AND(AND(ATOM(sparse=true), ATOM(dense=true)), ATOM(rerank=true)), ATOM(dedup=true)), ATOM(compression=true)), ATOM(retrieval=true))",compression=true;dedup=true;dense=true;rerank=true;retrieval=true;sparse=true,SRC-107,https://arxiv.org/abs/2403.09040,same_unit_candidate,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,compression=true;dedup=true;dense=true;sparse=true,,P2,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
