sentence_id,docs_commit,original_sentence,revised_sentence,semantic_proposition,logical_operator,claim_type,modality,scope,primary_source_ids,source_locator,source_claim_role,supported_atoms,unsupported_atoms,unsupported_relation,appropriateness_verdict,verdict_reason,normative_criteria,exceptions,external_truth_level,action,owner,due_date,unblock_condition,lean_theorem,lean_assurance,axiom_audit,primary_reviewer,primary_review_date,independent_reviewer,independent_review_date,review_status
SENT-1877,52bebecfb2a435d0e7ff2efea557c5799674ded6,主体、テナント、方針の版、評価した条件、フィルター前後の候補数、除外理由を記録します。,,"AND(ATOM(evaluation=true), ATOM(multi_tenant=true))",AND,empirical_or_research_claim,UNCLASSIFIED,5.1.5 (docs/5.根拠を選別・整形する/5.1.Candidate正規化と絞り込み.md:104),SRC-039;SRC-049,,,,multi_tenant=true,,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,一次資料の直接locatorを確認し、不足atomへ根拠を追加するか本文を限定・分割する,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-1887,52bebecfb2a435d0e7ff2efea557c5799674ded6,分割時の重なりは、重なりを持たせて分割した隣接チャンクの共通部分です。,,UNFORMALIZED,UNFORMALIZED,general_technical_claim,UNCLASSIFIED,5.2.1 (docs/5.根拠を選別・整形する/5.2.重複排除とDiversity.md:12),SRC-005;SRC-007;SRC-014;SRC-035;SRC-037,,,,,,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,主体・対象・条件・例外・極性・modalityを意味保存して分解し、再形式化する,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-1891,52bebecfb2a435d0e7ff2efea557c5799674ded6,Broderの研究は、文書の類似性と包含関係を測る基礎的な方法を示しました。,,UNFORMALIZED,UNFORMALIZED,externally_cited_claim,UNCLASSIFIED,5.2.1 (docs/5.根拠を選別・整形する/5.2.重複排除とDiversity.md:17),SRC-014,,,,,,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,主体・対象・条件・例外・極性・modalityを意味保存して分解し、再形式化する,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-1908,52bebecfb2a435d0e7ff2efea557c5799674ded6,埋め込みベクトルのコサイン類似度を単独で重複判定へ使うと、同じ意味を独立に説明した別文書まで重複と判断する可能性があります。,,ATOM(cosine_compatible=true),ATOM,general_technical_claim,可能,5.2.2 (docs/5.根拠を選別・整形する/5.2.重複排除とDiversity.md:42),SRC-005;SRC-007;SRC-014;SRC-035;SRC-037,,,,cosine_compatible=true,,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,一次資料の直接locatorを確認し、不足atomへ根拠を追加するか本文を限定・分割する,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-1912,52bebecfb2a435d0e7ff2efea557c5799674ded6,隣接チャンクは、同じ段落を重なり付きで分割した結果かもしれません。,,NOT(ATOM(empirical_result=true)),NOT,general_technical_claim,UNCLASSIFIED,5.2.2 (docs/5.根拠を選別・整形する/5.2.重複排除とDiversity.md:48),SRC-083,,,,,NOT,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,NOTまたはIMPLIESの関係自体を支持する箇所を確認し、なければ関係を弱めて書き換える,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-1914,52bebecfb2a435d0e7ff2efea557c5799674ded6,結合後も、元チャンクと原文範囲の対応を保持します。,,ATOM(original_text_preserved=true),ATOM,general_technical_claim,UNCLASSIFIED,5.2.2 (docs/5.根拠を選別・整形する/5.2.重複排除とDiversity.md:51),SRC-005;SRC-007;SRC-014;SRC-035;SRC-037,,,,original_text_preserved=true,,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,一次資料の直接locatorを確認し、不足atomへ根拠を追加するか本文を限定・分割する,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-1917,52bebecfb2a435d0e7ff2efea557c5799674ded6,親子検索では、複数の子チャンクが同じ親へ展開された時点で、親を一件にまとめます。,,"AND(ATOM(retrieval=true), ATOM(temporal_freshness=true))",AND,general_technical_claim,UNCLASSIFIED,5.2.2 (docs/5.根拠を選別・整形する/5.2.重複排除とDiversity.md:55),SRC-080;SRC-083,,,,temporal_freshness=true,,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,一次資料の直接locatorを確認し、不足atomへ根拠を追加するか本文を限定・分割する,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-1927,52bebecfb2a435d0e7ff2efea557c5799674ded6,MMRの研究は、検索結果と要約の多様化へ利用しました。,,"AND(ATOM(retrieval=true), ATOM(empirical_result=true))",AND,externally_cited_claim,UNCLASSIFIED,5.2.3 (docs/5.根拠を選別・整形する/5.2.重複排除とDiversity.md:71),SRC-082,,,,empirical_result=true;retrieval=true,,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,一次資料の直接locatorを確認し、不足atomへ根拠を追加するか本文を限定・分割する,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-1937,52bebecfb2a435d0e7ff2efea557c5799674ded6,内容ハッシュで分かる完全重複は再順位付け前に除き、同じ候補へ高価なモデルを繰り返し適用しません。,,NOT(ATOM(rerank=true)),NOT,general_technical_claim,UNCLASSIFIED,5.2.4 (docs/5.根拠を選別・整形する/5.2.重複排除とDiversity.md:87),SRC-082;SRC-083,,,,,NOT,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,NOTまたはIMPLIESの関係自体を支持する箇所を確認し、なければ関係を弱めて書き換える,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-1938,52bebecfb2a435d0e7ff2efea557c5799674ded6,意味的な近似重複と多様性は、再順位付け後の関連度を使って判断した方が、主要根拠を保ちやすい場合があります。,,UNFORMALIZED,UNFORMALIZED,general_technical_claim,UNCLASSIFIED,5.2.4 (docs/5.根拠を選別・整形する/5.2.重複排除とDiversity.md:89),SRC-005;SRC-007;SRC-014;SRC-035;SRC-037,,,,,,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,主体・対象・条件・例外・極性・modalityを意味保存して分解し、再形式化する,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-1939,52bebecfb2a435d0e7ff2efea557c5799674ded6,隣接チャンクを結合する場合は、最大、平均、最上位の順位保持など、スコア統合規則を定めます。,,UNFORMALIZED,UNFORMALIZED,general_technical_claim,UNCLASSIFIED,5.2.4 (docs/5.根拠を選別・整形する/5.2.重複排除とDiversity.md:90),SRC-005;SRC-007;SRC-014;SRC-035;SRC-037,,,,,,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,主体・対象・条件・例外・極性・modalityを意味保存して分解し、再形式化する,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-1942,52bebecfb2a435d0e7ff2efea557c5799674ded6,代表チャンク一件へ統合しても、根拠の出所を一件へ縮めてはいけません。,,NOT(ATOM(evidence_support=true)),NOT,general_technical_claim,UNCLASSIFIED,5.2.5 (docs/5.根拠を選別・整形する/5.2.重複排除とDiversity.md:97),SRC-005;SRC-007;SRC-037,,,,,NOT,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,NOTまたはIMPLIESの関係自体を支持する箇所を確認し、なければ関係を弱めて書き換える,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-1954,52bebecfb2a435d0e7ff2efea557c5799674ded6,相互順位統合（Reciprocal Rank Fusion：RRF）は、BM25と密検索のスコア尺度を揃えずに順位を統合できます。,,"AND(ATOM(dense=true), ATOM(retrieval=true))",AND,concrete_technology_claim,できます,5.3.1 (docs/5.根拠を選別・整形する/5.3.Reranking.md:11),SRC-005;SRC-064,,,,dense=true,,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,一次資料の直接locatorを確認し、不足atomへ根拠を追加するか本文を限定・分割する,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-1958,52bebecfb2a435d0e7ff2efea557c5799674ded6,正解が候補にない場合は候補生成を、候補にはあるが順位が低い場合は順位統合または再順位付けを調べます。,,"NOT(AND(ATOM(rerank=true), ATOM(generation=true)))",NOT,general_technical_claim,UNCLASSIFIED,5.3.1 (docs/5.根拠を選別・整形する/5.3.Reranking.md:16),SRC-084,,,,,NOT,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,NOTまたはIMPLIESの関係自体を支持する箇所を確認し、なければ関係を弱めて書き換える,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-1973,52bebecfb2a435d0e7ff2efea557c5799674ded6,LLMによる追加学習なしの一覧比較は、候補IDの並びを生成させ、文書順位付け用の教師データを使わない再順位付けを評価しました。,,"NOT(AND(AND(AND(AND(ATOM(learned=true), ATOM(rerank=true)), ATOM(listwise=true)), ATOM(generation=true)), ATOM(evaluation=true)))",NOT,externally_cited_claim,UNCLASSIFIED,5.3.2 (docs/5.根拠を選別・整形する/5.3.Reranking.md:40),SRC-085;SRC-088,,,,learned=true,NOT,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,NOTまたはIMPLIESの関係自体を支持する箇所を確認し、なければ関係を弱めて書き換える,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-1975,52bebecfb2a435d0e7ff2efea557c5799674ded6,monoT5は、質問と文書を系列変換モデルへ入力し、「関連」「非関連」に対応する処理単位（トークン）のスコアを順位付けへ利用します。,,UNFORMALIZED,UNFORMALIZED,externally_cited_claim,UNCLASSIFIED,5.3.2 (docs/5.根拠を選別・整形する/5.3.Reranking.md:43),SRC-086,,,,,,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,主体・対象・条件・例外・極性・modalityを意味保存して分解し、再形式化する,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-1982,52bebecfb2a435d0e7ff2efea557c5799674ded6,LLMを使う再順位付け器は、複数条件、比較、複数段階の関連性を自然言語の指示で評価できます。,,"AND(AND(ATOM(rerank=true), ATOM(multi_hop=true)), ATOM(evaluation=true))",AND,general_technical_claim,できます,5.3.2 (docs/5.根拠を選別・整形する/5.3.Reranking.md:53),SRC-088;SRC-085;SRC-086,,,,multi_hop=true,,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,一次資料の直接locatorを確認し、不足atomへ根拠を追加するか本文を限定・分割する,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-1990,52bebecfb2a435d0e7ff2efea557c5799674ded6,一方、最初のBM25順位を無作為化すると性能が大きく下がり、すべてのLLMや言語で一様に強いわけではありませんでした。,,UNFORMALIZED,UNFORMALIZED,concrete_technology_claim,UNCLASSIFIED,5.3.2 (docs/5.根拠を選別・整形する/5.3.Reranking.md:64),SRC-005,,,,,,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,主体・対象・条件・例外・極性・modalityを意味保存して分解し、再形式化する,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-1993,52bebecfb2a435d0e7ff2efea557c5799674ded6,失敗時は認可済みで検証済みの交差符号化型再順位付け器または統合順位へ戻します。,,"AND(AND(ATOM(rerank=true), ATOM(verification=true)), ATOM(authorization=true))",AND,concrete_technology_claim,UNCLASSIFIED,5.3.2 (docs/5.根拠を選別・整形する/5.3.Reranking.md:68),SRC-084,,,,authorization=true;verification=true,,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,一次資料の直接locatorを確認し、不足atomへ根拠を追加するか本文を限定・分割する,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-1997,52bebecfb2a435d0e7ff2efea557c5799674ded6,Nを増やすと正解根拠が候補へ入りやすくなる一方、再順位付け器の呼び出し回数、応答時間、費用が増えます。,,"AND(AND(AND(AND(ATOM(rerank=true), ATOM(evidence_support=true)), ATOM(temporal_freshness=true)), ATOM(latency=true)), ATOM(cost=true))",AND,general_technical_claim,UNCLASSIFIED,5.3.3 (docs/5.根拠を選別・整形する/5.3.Reranking.md:77),SRC-005;SRC-084;SRC-085;SRC-086;SRC-088,,,,cost=true;latency=true;temporal_freshness=true,,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,一次資料の直接locatorを確認し、不足atomへ根拠を追加するか本文を限定・分割する,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-2003,52bebecfb2a435d0e7ff2efea557c5799674ded6,再順位付け器が利用できない場合は、認可済みの第一段階・統合順位へ戻せます。,,"NOT(AND(ATOM(rerank=true), ATOM(authorization=true)))",NOT,general_technical_claim,UNCLASSIFIED,5.3.3 (docs/5.根拠を選別・整形する/5.3.Reranking.md:85),SRC-084;SRC-085;SRC-086;SRC-088,,,,authorization=true,NOT,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,NOTまたはIMPLIESの関係自体を支持する箇所を確認し、なければ関係を弱めて書き換える,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-2008,52bebecfb2a435d0e7ff2efea557c5799674ded6,全体平均が改善しても、重要質問で必要根拠を落とす、未知の候補IDを出す、処理期限や費用上限を超える場合は採用しません。,,"NOT(AND(AND(ATOM(evidence_support=true), ATOM(cost=true)), ATOM(empirical_result=true)))",NOT,empirical_or_research_claim,必要,5.3.4 (docs/5.根拠を選別・整形する/5.3.Reranking.md:94),SRC-005;SRC-064;SRC-084;SRC-085;SRC-086,,,,cost=true,NOT,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,NOTまたはIMPLIESの関係自体を支持する箇所を確認し、なければ関係を弱めて書き換える,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-2014,52bebecfb2a435d0e7ff2efea557c5799674ded6,関連度ラベルがない初期段階では、RRFと汎用の交差符号化器を基準にできます。,,UNFORMALIZED,UNFORMALIZED,concrete_technology_claim,できます,5.3.4 (docs/5.根拠を選別・整形する/5.3.Reranking.md:103),SRC-064,,,,,,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,主体・対象・条件・例外・極性・modalityを意味保存して分解し、再形式化する,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-2015,52bebecfb2a435d0e7ff2efea557c5799674ded6,十分な人手判定が蓄積した後に、分野向け追加学習、monoT5、RankT5を比較します。,,ATOM(learned=true),ATOM,concrete_technology_claim,UNCLASSIFIED,5.3.4 (docs/5.根拠を選別・整形する/5.3.Reranking.md:104),SRC-086;SRC-087,,,,learned=true,,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,一次資料の直接locatorを確認し、不足atomへ根拠を追加するか本文を限定・分割する,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-2025,52bebecfb2a435d0e7ff2efea557c5799674ded6,正解根拠が候補にない問題は、再順位付けでは解決できません。,,"NOT(AND(ATOM(rerank=true), ATOM(evidence_support=true)))",NOT,general_technical_claim,UNCLASSIFIED,5.3.4 (docs/5.根拠を選別・整形する/5.3.Reranking.md:117),SRC-005;SRC-084;SRC-085;SRC-086;SRC-088,,,,,NOT,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,NOTまたはIMPLIESの関係自体を支持する箇所を確認し、なければ関係を弱めて書き換える,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-2028,52bebecfb2a435d0e7ff2efea557c5799674ded6,チャンク分割はインデックス作成時の検索単位を決め、再順位付けは候補の順序を変え、重複排除は同じ内容をまとめます。,,"AND(AND(AND(ATOM(rerank=true), ATOM(dedup=true)), ATOM(chunking=true)), ATOM(retrieval=true))",AND,general_technical_claim,UNCLASSIFIED,5.4.1 (docs/5.根拠を選別・整形する/5.4.Context compression.md:8),SRC-089,,,,chunking=true;dedup=true;rerank=true,,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,一次資料の直接locatorを確認し、不足atomへ根拠を追加するか本文を限定・分割する,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-2030,52bebecfb2a435d0e7ff2efea557c5799674ded6,RECOMPは、抽出型と要約型の圧縮、および追加コンテキストを使わない選択を扱いました。,,NOT(ATOM(compression=true)),NOT,externally_cited_claim,UNCLASSIFIED,5.4.1 (docs/5.根拠を選別・整形する/5.4.Context compression.md:11),SRC-089,,,,,NOT,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,NOTまたはIMPLIESの関係自体を支持する箇所を確認し、なければ関係を弱めて書き換える,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-2045,52bebecfb2a435d0e7ff2efea557c5799674ded6,RAGTruthは、取得コンテキストに対する生成内容の支持・矛盾を細かく分類するデータを提供しました。,,"AND(AND(ATOM(retrieval=true), ATOM(generation=true)), ATOM(evidence_support=true))",AND,externally_cited_claim,UNCLASSIFIED,5.4.2 (docs/5.根拠を選別・整形する/5.4.Context compression.md:34),SRC-090,,,,evidence_support=true,,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,一次資料の直接locatorを確認し、不足atomへ根拠を追加するか本文を限定・分割する,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-2050,52bebecfb2a435d0e7ff2efea557c5799674ded6,削除禁止のトークン・ブロックを定義します。,,UNFORMALIZED,UNFORMALIZED,general_technical_claim,禁止,5.4.2 (docs/5.根拠を選別・整形する/5.4.Context compression.md:41),SRC-005;SRC-007;SRC-014;SRC-035;SRC-037,,,,,,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,主体・対象・条件・例外・極性・modalityを意味保存して分解し、再形式化する,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-2061,52bebecfb2a435d0e7ff2efea557c5799674ded6,Selective Contextは、小さい言語モデルが予測しやすい語句を削る、質問に依存しない圧縮方法を提案しました。,,"NOT(AND(ATOM(compression=true), ATOM(generation=true)))",NOT,externally_cited_claim,UNCLASSIFIED,5.4.2 (docs/5.根拠を選別・整形する/5.4.Context compression.md:57),SRC-093,,,,,NOT,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,NOTまたはIMPLIESの関係自体を支持する箇所を確認し、なければ関係を弱めて書き換える,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-2062,52bebecfb2a435d0e7ff2efea557c5799674ded6,評価した条件では入力を短くしても元のモデル出力との近さを比較的保ちましたが、回答の正しさを保つことまでは証明していません。,,"NOT(AND(ATOM(generation=true), ATOM(evaluation=true)))",NOT,empirical_or_research_claim,UNCLASSIFIED,5.4.2 (docs/5.根拠を選別・整形する/5.4.Context compression.md:58),SRC-093,,,,evaluation=true,NOT,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,NOTまたはIMPLIESの関係自体を支持する箇所を確認し、なければ関係を弱めて書き換える,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-2078,52bebecfb2a435d0e7ff2efea557c5799674ded6,根拠がトークン予算を超える、候補が長い、質問に関係する情報密度が低い場合に起動します。,,UNFORMALIZED,UNFORMALIZED,general_technical_claim,UNCLASSIFIED,5.4.4 (docs/5.根拠を選別・整形する/5.4.Context compression.md:84),SRC-005;SRC-007;SRC-014;SRC-035;SRC-037,,,,,,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,主体・対象・条件・例外・極性・modalityを意味保存して分解し、再形式化する,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-2083,52bebecfb2a435d0e7ff2efea557c5799674ded6,トークン削減と応答時間だけでなく、必要根拠の保持率、引用の正しさ、原文への忠実性を採用基準にします。,,"AND(AND(AND(ATOM(citation=true), ATOM(evidence_support=true)), ATOM(temporal_freshness=true)), ATOM(latency=true))",AND,general_technical_claim,必要,5.4.4 (docs/5.根拠を選別・整形する/5.4.Context compression.md:91),SRC-092;SRC-093,,,,citation=true;evidence_support=true;temporal_freshness=true,,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,一次資料の直接locatorを確認し、不足atomへ根拠を追加するか本文を限定・分割する,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-2093,52bebecfb2a435d0e7ff2efea557c5799674ded6,FActScoreは、長文回答をこれ以上分けにくい小さな事実へ分け、知識源による支持を評価します。,,"AND(AND(ATOM(generation=true), ATOM(evidence_support=true)), ATOM(evaluation=true))",AND,externally_cited_claim,UNCLASSIFIED,5.5.1 (docs/5.根拠を選別・整形する/5.5.Evidence Set設計.md:13),SRC-094,,,,evidence_support=true,,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,一次資料の直接locatorを確認し、不足atomへ根拠を追加するか本文を限定・分割する,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
SENT-2098,52bebecfb2a435d0e7ff2efea557c5799674ded6,常に検索チャンクと同じではありません。,,NOT(ATOM(retrieval=true)),NOT,general_technical_claim,常に,5.5.1 (docs/5.根拠を選別・整形する/5.5.Evidence Set設計.md:19),SRC-094,,,,,NOT,BLOCKED,一次資料・日本語意味・領域知識の独立レビューが未完了,,,UNVERIFIED,NOTまたはIMPLIESの関係自体を支持する箇所を確認し、なければ関係を弱めて書き換える,rag-guide-maintainers,2026-09-30,一次レビューと別担当の独立レビューを記録し、直接locator・主張役割・最終判定を確定する,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,,,PENDING_PRIMARY_REVIEW
