baseline_sentence_id,file,target_sentence,target_sentence_sha256,claim_type,evidence_required,classification_reason,source_verdict,review_status
SENT-2028,docs/5.根拠を選別・整形する/5.4.Context compression.md,本ガイドでは、チャンク分割を検索単位を決める工程、再順位付けを候補順序を変える工程、重複排除を同じ内容をまとめる工程として区別します。,118afb8648d816f272ad4806ae49d715f8a73cde0c13e031cb65b1bcf7915684,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2050,docs/5.根拠を選別・整形する/5.4.Context compression.md,削除禁止のトークン・ブロックを定義します。,8a3bf694717d42e4fc13304d62962aa6e681b98708a7acf4b03072774c563d69,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2078,docs/5.根拠を選別・整形する/5.4.Context compression.md,根拠がトークン予算を超える、候補が長い、質問に関係する情報密度が低い場合に起動します。,1a88ebe5b464db66a89a947b788bf82aa5e28f351f60b72bd1d5a28724030bdf,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2083,docs/5.根拠を選別・整形する/5.4.Context compression.md,トークン削減と応答時間だけでなく、必要根拠の保持率、引用の正しさ、原文への忠実性を採用基準にします。,764559478fa89e4815d167b7387e686cab91760632d68effdf2bcf03b1c00936,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2139,docs/5.根拠を選別・整形する/5.6.Context packing.md,隣接チャンクは重複範囲だけを除いて結合し、異なる情報源の境界は保持します。,3959423f37fa6895d8477908fe5f07435eecd3454d9b3d6bfe5ee933ef9a9588,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2154,docs/5.根拠を選別・整形する/5.6.Context packing.md,図は同じ根拠を三つの位置で比較した実験結果ではありません。,ad8cc0f75f13c00d074f666c945dc4056720d8eafcafa521ef7f58f430e9cb81,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2158,docs/5.根拠を選別・整形する/5.6.Context packing.md,並べ替えを使う場合は、質問群ごとの改善と費用を測り、位置だけを根拠の正しさの代わりにしません。,1f4d463d68f3d2fb7cd2fd7d4e2afdf5817108e22c0876562a2a81ab60d8d9f0,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2261,docs/5.根拠を選別・整形する/5.8.Evidence validationとfallback.md,source trust、version、有効期間、ACL、citation payloadが欠損したunitは、scoreが高くても回答根拠として採用しません。,48f38f882b253151e2fd81f99412b3ce4443a4b553c88a05ac02bfcad44c9e86,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2287,docs/6.根拠に基づいて回答する/6.1.Grounded prompt.md,生成器の責任を要約、統合、引用、回答保留へ定め、検索・選別の問題は該当する上流工程で改善します。,73148e3f252c93f1ac78d4c0658ffd65f4364d87a67b609409c48a1dd16c8a37,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2347,docs/6.根拠に基づいて回答する/6.3.Answerability・Refusal.md,回答状態を二値だけにせず、完全回答、部分回答、確認質問、根拠不足、矛盾、権限上回答不可、対象範囲外へ分けます。,7f16e2ab60cd3113862d191ad4120c1fb6399be2763339729322cbb5c240e61c,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2382,docs/6.根拠に基づいて回答する/6.4.Citation設計.md,内部では、文書、チャンク、ページ、節、URL、原文範囲へたどれる必要があります。,b585bdda656c1f09e7d189e734b9d2040319411bd0bbdd65d87c49c7c28882a0,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2528,docs/6.根拠に基づいて回答する/6.8.回答と業務実行の境界.md,回答がaction候補を提案する場合も、実行要求、parameter、承認状態、結果を別のtyped contractで扱います。,fe9eb57c435fd96a6d71e109212436400b688f12c19ae0bcf7de40e9f9d9625c,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2538,docs/6.根拠に基づいて回答する/6.8.回答と業務実行の境界.md,本ガイドでは、これらの研究を、個別業務でLLMへ実行権限を付与する根拠として扱いません。,be4a95dd89a44bb4438b7af082d67a602f9b1f0b355b792b05c04d7dafc7133d,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2548,docs/6.根拠に基づいて回答する/序文.md,回答中の主張をcitation IDへ対応付け、根拠が支えない断定を検出できる形で返します。,a30779913aaa07854a696401f285d1c0f457c9e1f09afe0dc87d9780c07744c8,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2580,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,RAGでは、公開前に知識成果物のschemaと分布の異常を検査します。,80278b3ac05dcd739ecf1cc63aa5fcb80f9957983aa8b7964ece5b7e7b53d2d2,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2590,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,| Precision@k | 上位k件のうち正解である割合 | 候補のノイズ確認 |,5d05ddecf967ee85133b09f61ba953f1494a3e3a466ea0c16a004306937673b7,expository_or_structural,no,Wave 4二者レビューで表・索引・見出し等の非命題要素として確定,REMOVE_OR_REPLACE,FINAL_TWO_REVIEWER_APPROVED
SENT-2592,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,| nDCG@k | 関連度と順位を反映した利得 | 複数段階の関連度がある検索 |,f4aeaa5b3d3cca2ea179e7d1f7ce2a5b823a8a397515a8e34e13d6c2814aaca9,expository_or_structural,no,Wave 4二者レビューで表・索引・見出し等の非命題要素として確定,REMOVE_OR_REPLACE,FINAL_TWO_REVIEWER_APPROVED
SENT-2623,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,p95 latencyは、同じ計測窓の処理時間を昇順に並べたとき、95%の要求がその値以下で完了する境界として計算します。,45c3ed826eee0f9f88aaf9d4009848e375b72b862de3e4bb1ac196cdb71b04d8,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2641,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,結果には評価件数、信頼区間、評価者間一致率を添え、小さな点差を直ちに改善とは判断しません。,47ee18b4efa3f75069de76bc5d8ff4d69a1c260a3c61a579ed4225de5f57be57,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2644,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,平均差に加えて、改善した件数、変わらない件数、悪化した件数を示します。,1a0db808ae3d2eb441ff2387dd8cdbc406131521e8b7522984648a421550bf51,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2647,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,改善対象、非劣化条件、重要スライスの下限、安全条件、遅延上限、費用上限を別々に定め、すべてを満たすことを要求します。,f8f61c47c977922637552a2614d10127ac5a30a4a4c1560d312189927e5b7929,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2652,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,| 改善目標 | 型番スライスのRecall@10が基準値以上 |,9386d4c979b32fb77e01d1179f6e6555f28e656ad54bd76f8fcf2b29b5738e71,expository_or_structural,no,Wave 4二者レビューで表・索引・見出し等の非命題要素として確定,REMOVE_OR_REPLACE,FINAL_TWO_REVIEWER_APPROVED
SENT-2658,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,RAGのリリースは、検索、生成、引用、安全性、性能、運用の各条件をすべて満たした場合に限り承認します。,c40b0deee37793ad573b2d87a8804b3fe8c86f626f0d225fc887f12b8dedeaec,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2666,docs/7.品質を評価し改善する/7.10.改善ループ.md,変更対象、期待する改善、悪化してはならないmetricを仮説として記録し、ownerとrelease単位を決め、修正前のtraceを保存します。,1fdfad8b66beac3838d4e786bec559d8d21b47d361114df54c11c5264f9c5f85,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2669,docs/7.品質を評価し改善する/7.10.改善ループ.md,疎検索、密検索、融合、再順位付け、重複除去、圧縮を順番に有効化または無効化します。,619005cc29954b6e1a5091e8f798b4e7b9c8ad2d4f743eec7918bcd79005ff8a,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2670,docs/7.品質を評価し改善する/7.10.改善ループ.md,解析器、チャンク分割、埋め込みモデル、プロンプト、生成モデルも、可能な限り別の実験にします。,1408d5a1b41ac8181baf386c88b026984333e4253870b5b72f7ce4a77cb49262,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2677,docs/7.品質を評価し改善する/7.10.改善ループ.md,権限漏えいや重大誤回答は、平均品質の小さな改善より優先します。,e7ba7180c0fdcd3ecceb6812e634747f03f305f4e3b3ab790000bae52e32e638,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2678,docs/7.品質を評価し改善する/7.10.改善ループ.md,局所metricが改善しても、end-to-end品質、latency、cost、運用複雑性が許容範囲を超える変更は採用しません。,8bd268f4986b4ddb4383a96d8f39e762a7fc7bdeb5e286f11105c394c364085f,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2687,docs/7.品質を評価し改善する/7.2.評価データセット.md,たとえば、「疎検索と密検索の併用により、型番スライスのRecall@10が上がる」のように、変更、対象、期待する指標を結び付けます。,87c835515404c0101ce5bfc2ea0e2de753c03000b9fc594e3ebf4f975de32ba2,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2689,docs/7.品質を評価し改善する/7.2.評価データセット.md,開発比較ではbaselineからの改善量、リリース判定では最低受入基準、障害調査では失敗工程の特定をそれぞれ主要目的とします。,6cb0cdd93ab28574ffc9e415a10a4e75747029200750a4b65c7a9582fcf33d5d,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2690,docs/7.品質を評価し改善する/7.2.評価データセット.md,RAG評価では、狙う失敗パターンを能力別に明示します。,fae74a0d675b1748d0c4bcdb5f0280e376531450e3426d46d9953601c115ded8,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2696,docs/7.品質を評価し改善する/7.2.評価データセット.md,SQuAD 2.0が回答できない質問を含むように、RAGの評価にも回答不能、曖昧、資料間の矛盾、権限不足を含めます。,8d199bdbcbc63ea5e1b9763683faf364ca1cf4a5eb49342de428ce983908f24b,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2715,docs/7.品質を評価し改善する/7.2.評価データセット.md,プロンプトインジェクション、知識汚染、テナントをまたぐ検索、権限のない操作は隔離環境で試します。,8228c95eb857543c6b96675943e32b9764aa9eaf6be332da7d65900282f07dc8,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2747,docs/7.品質を評価し改善する/7.3.Pre-retrieval・Batch評価.md,RAGの各evaluation runでは、source snapshot ID、文書版、index版、取得時刻を入力時点として保存します。,d00c642817a617823a3297600006f0bca6d6e17dcd89cd99dc2793019f592d18,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2756,docs/7.品質を評価し改善する/7.3.Pre-retrieval・Batch評価.md,一部の文書だけ失敗した状態を全体成功として隠さず、文書ID、失敗工程、再処理の可否を報告します。,ad9f950cec0954d943aff7dceeab43ec52559a09b4305d5364dcf4c2d32fba00,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2782,docs/7.品質を評価し改善する/7.3.Pre-retrieval・Batch評価.md,認可試験には、role hierarchy、mutual exclusion、tenant scope、resource constraintを条件として含めます。,5cda4f8a7eaed05cef968c6227c2dce00667aa73bc17a60c63c710f221666c49,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2789,docs/7.品質を評価し改善する/7.3.Pre-retrieval・Batch評価.md,一般的なベンチマークは候補選定の入口に使い、最終判断には業務データのRecallとnDCGを使います。,8990d8c1a7859227d5276ed58f934867dfddea88a670389dc198bf44d389a7b6,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2792,docs/7.品質を評価し改善する/7.3.Pre-retrieval・Batch評価.md,モデルや入力形式を変えた場合は、古いベクトルと混在させず全対象を再計算します。,8e8d80470b9a9ff69bbdf27fffa4f81eaeb13fa9a0c80c6588ffb58ef69de6d2,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2794,docs/7.品質を評価し改善する/7.3.Pre-retrieval・Batch評価.md,古いベクトル、削除済み文書、重複ベクトル、一部だけ読み込まれた状態を検出します。,0c01127f7db4c4f02c410237bcf3a4a94286e71b56beed69b07f166cfa7e6613,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2802,docs/7.品質を評価し改善する/7.3.Pre-retrieval・Batch評価.md,解析器、チャンク分割器、埋め込みモデルを一要素ずつ変更します。,fe090b10fdd6b5074c1b3b2a72b1df648ba1bf8f6ac17837e9ce36b531f4d318,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2805,docs/7.品質を評価し改善する/7.3.Pre-retrieval・Batch評価.md,局所指標の改善だけで公開せず、重要な下流指標が許容幅を超えて悪化しないことを合格条件にします。,0e0d99f831801b8c27314aab92c8ef7d0ee2f5bcd42de993f59b11ed6f98cb25,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2827,docs/7.品質を評価し改善する/7.4.Retrieval評価.md,チャンク分割を変えた場合は、古いチャンクIDをそのまま使わず、元文書の正解スパンから新しいチャンクへ対応付けます。,5487ffb1f507fdebed040baecfa8fd797cf36f4ff3db2fde9f240f95d2d50f25,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2846,docs/7.品質を評価し改善する/7.4.Retrieval評価.md,BM25、密検索、学習型疎検索、ハイブリッド検索を、同じ正解集合と候補件数で比較します。,96df1047ab828799e337db44fb75ff5dce8297f80cf66d0bcd46e73650c29819,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2853,docs/7.品質を評価し改善する/7.4.Retrieval評価.md,質問処理を評価するときは検索器を固定し、正規化、書き換え、展開、HyDE、分解を一つずつ有効または無効にします。,b12f206cd5ce21dae7dd9bbcfd20ff1087450659838f8d8670f0a28555b9e972,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2858,docs/7.品質を評価し改善する/7.4.Retrieval評価.md,書き換えで失敗した事例を、検索器自体の失敗として数えないようにします。,911b9f9a45cacd0f953023194f11a7e38e35cdd96c66964fb43ed64e4a81d7a5,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2862,docs/7.品質を評価し改善する/7.4.Retrieval評価.md,構造化条件付きベクトル検索は、条件へ一致する文書の割合ごとにRecallと遅延を測ります。,02889a1f7abe04f6eef09e716480896100fa849afc4b1b1158bbb108dec0c64d,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2867,docs/7.品質を評価し改善する/7.4.Retrieval評価.md,HNSWを使う場合は検索時探索幅を段階的に変え、品質と遅延の曲線を作ります。,4741c380b4eb38398add52dadcd2a6b2692f8f3bf13c031ff67305e537ecd8c7,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2872,docs/7.品質を評価し改善する/7.4.Retrieval評価.md,平均nDCGの差だけでなく、改善件数、悪化件数、重大事例の変化、ブートストラップ信頼区間を示します。,6156777f69bce4075c6977a5d1ff59c1240ca2da704d3dce5ce895ecc9293cf8,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2876,docs/7.品質を評価し改善する/7.4.Retrieval評価.md,統計的に有意な改善でも、対象負荷での品質増分が追加費用と運用複雑性の受入基準を満たさない場合は採用しません。,369223c14238d454546b7940885b70b1c1c0a15d108779108ea3dee577342da9,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2878,docs/7.品質を評価し改善する/7.4.Retrieval評価.md,検索失敗は、正解がコーパスにない、インデックスが古い、解析や分割で欠けた、埋め込みが合わない、質問変換が逸脱した、フィルターが過剰だった、順位が低かった、という原因へ分類します。,bfd7e881caef3f0e45df6835b0c6f5006e22891f304cb29fb168682c352a093b,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2879,docs/7.品質を評価し改善する/7.4.Retrieval評価.md,正解文書が存在しない事例を検索モデルの再学習へ回しても解決しません。,7615e4168a898c4f70561d8d0d10d39b644f73eb4b9a33da03b3a98c5b1bd221,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2881,docs/7.品質を評価し改善する/7.4.Retrieval評価.md,RAGCheckerのように検索と生成を分け、生成結果が誤っていても、まず根拠が候補へ入っていたかを確認します。,50b9c1abe63b05eab9df03b720ad9adf999ae153e32b7958ba47cdbd765f1ddf,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2884,docs/7.品質を評価し改善する/7.5.Post-retrieval・Evidence評価.md,本ガイドでは、検索後処理を、検索器が返した候補の並べ替え、絞り込み、重複排除、圧縮、配置によって最終コンテキストを作る工程と定義します。,850e1579b2dcf471017a4a257eece4fbcc6145254ac01f1bd1279cb35e56f87e,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2898,docs/7.品質を評価し改善する/7.5.Post-retrieval・Evidence評価.md,全体平均が改善しても、重大な正解を落とす構成は合格にしません。,bc397cc24377914cf7fa439d6fbfd7dbb4b4efcd7bf9a59287dfdb8b83a03789,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2903,docs/7.品質を評価し改善する/7.5.Post-retrieval・Evidence評価.md,フィルター付き近似検索を評価するときは、最終候補だけでなく初期検索のRecallも確認します。,daf459761c2252d86d8c4933847a1f945bf9fbb8cd3f4b30401145d3fda21cb5,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2906,docs/7.品質を評価し改善する/7.5.Post-retrieval・Evidence評価.md,本ガイドでは、重複除去の目的を、情報の範囲を保ちながら同じ内容が占めるトークンを減らすことと定めます。,7bcc41f8349fb6e5889fc093ab82c8f8f5210b2615dc28dee4e4f10dcc343644,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2907,docs/7.品質を評価し改善する/7.5.Post-retrieval・Evidence評価.md,完全一致、ほぼ一致、隣接チャンクの重なり、新旧版の重複を分けて検出します。,b9c61721da467bad8184ced34fa1d6c027bc0c972573fdd18fd1467ac57630f6,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2909,docs/7.品質を評価し改善する/7.5.Post-retrieval・Evidence評価.md,本ガイドでは、MMRを、質問との関連性と既選択候補との非類似性を組み合わせて次の候補を選ぶ方式として扱います。,02a6b2374a46b0ad5a9a3fc9887da70d0f3690c09681580b40ed5162282dd6e0,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2911,docs/7.品質を評価し改善する/7.5.Post-retrieval・Evidence評価.md,複数チャンクを代表一件へまとめる場合も、元の文書IDと位置をすべて保持します。,3b1d7bb4cf7cd5e85eda8f212882b7c8bfc2af120818e8d42bfa479a197d52ae,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2943,docs/7.品質を評価し改善する/7.5.Post-retrieval・Evidence評価.md,検索件数や検索器だけの改善を、生成結果を含むRAGシステム全体の改善とはみなしません。,d76c2aad9f91aaf56e95e4839ff000dc0a970a9640020fb9b8b462e645a3a840,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2949,docs/7.品質を評価し改善する/7.5.Post-retrieval・Evidence評価.md,圧縮による生成費用の削減が、圧縮モデルの追加費用を上回るかを確認します。,f23f9febe3864e369d453b4291c7306da4237a34ad218235262ee667a6862fb0,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2950,docs/7.品質を評価し改善する/7.5.Post-retrieval・Evidence評価.md,再順位付け候補を増やしたときのRecall改善も、増加した遅延と対にして判断します。,fd311a6b08ee480d475515994a4c9de019f30ea1a9a68db4623bf3bdbf71c087,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2965,docs/7.品質を評価し改善する/7.6.Generation評価.md,複数回実行する場合は回数と抽出条件をそろえ、平均だけでなく得点の分散と重大な失敗の発生回数を報告します。,1e2a846f98c94da1eb3ac6c86d9d5c73e09354e9eb843c16964549333b5ef12f,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-2982,docs/7.品質を評価し改善する/7.6.Generation評価.md,モデルの内部知識から見て正しい文でも、提示した根拠で確認できなければ、根拠性の評価では支持なしとします。,fe61a345de17ac836552d4a56d4d57b599fc9f3619f261bddcbafd2c350e8ac9,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3002,docs/7.品質を評価し改善する/7.6.Generation評価.md,引用網羅性は検証可能な主張を分母とし、接続文や操作案内へ付けた不要な引用を改善として数えません。,ec76dcf51ba8e3fcc9b2258a7ae564d325a20835dff8e04ef7778ed2238d6bac,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3008,docs/7.品質を評価し改善する/7.6.Generation評価.md,G-EvalのようにLLMで採点する場合は、点数ごとの代表例を用意し、人手評価との一致を確認します。,fd027b65d674c9b5b88ca8628f34089fec49c33c4496e0598e397e0898aeeab2,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3009,docs/7.品質を評価し改善する/7.6.Generation評価.md,含めるべき論点と不要な部分を別々に数え、長文化を完全性の改善と誤認しないようにします。,8f1f56b1b795e26fff20d96eca4a76812a1dc8f78d13e1c4ae5c7729d0b3d434,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3033,docs/7.品質を評価し改善する/7.6.Generation評価.md,形式準拠を改善するプロンプト変更が、根拠忠実性や完全性を悪化させていないかも確認します。,212e2e58205f89efd149de627753bf9262e1238f21544db8df5f2463c7452f4f,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3046,docs/7.品質を評価し改善する/7.6.Generation評価.md,発生頻度、重大度、業務影響を使って改善順を決め、同種の失敗が再発していないか追跡します。,9fba68443e04a52b21c01a90d1b649a8a07382a280094c837d90af54d486011d,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3079,docs/7.品質を評価し改善する/7.7.End-to-end評価.md,自動採点の確信度が閾値未満の事例と、複数採点者の判定が一致しない事例を人手レビューへ送ります。,ccd2865bc3e1e0d7308bd6e06488ef473d8659c441ef3547ff20def69fd78572,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
