sentence_id,baseline_docs_commit,target_docs_commit,file,action_kind,source_text_sha256,target_sentence_ids,target_text_sha256,target_file_sha256,application_status,applied_by,applied_date,notes
SENT-2098,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/5.根拠を選別・整形する/5.5.Evidence Set設計.md,REWRITE_REQUIRED,73257737a61da1cb8c270c0eb1ca62d312ab9de9bee869461843aad84d7fa9b4,SENT-2339,057ca976bfd32c9ea788e5480e29a22fd4bb2c025d2cdc754da4cd1aa0de4b00,14c40812dfcab30496c8302111c20813fdb6eb1b96e48783794ee7fb40276427,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-2139,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/5.根拠を選別・整形する/5.6.Context packing.md,APPROPRIATE_NORMATIVE,3959423f37fa6895d8477908fe5f07435eecd3454d9b3d6bfe5ee933ef9a9588,SENT-2380,3959423f37fa6895d8477908fe5f07435eecd3454d9b3d6bfe5ee933ef9a9588,507594725f3064439733f5dfcf3b439f2f69324ef7da1f0aa85db7daa402a4aa,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-2154,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/5.根拠を選別・整形する/5.6.Context packing.md,APPROPRIATE_NORMATIVE,ad8cc0f75f13c00d074f666c945dc4056720d8eafcafa521ef7f58f430e9cb81,SENT-2395,ad8cc0f75f13c00d074f666c945dc4056720d8eafcafa521ef7f58f430e9cb81,507594725f3064439733f5dfcf3b439f2f69324ef7da1f0aa85db7daa402a4aa,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-2155,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/5.根拠を選別・整形する/5.6.Context packing.md,REWRITE_REQUIRED,5497cbe4b78754182e57ed1673bd6f5caa62e17f732c80f706068546e2fd7bc3,SENT-2396,fe00539edc2d672e59204c31f13ed238501ba441a1ded55b7dcf0281df3e4deb,507594725f3064439733f5dfcf3b439f2f69324ef7da1f0aa85db7daa402a4aa,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-2156,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/5.根拠を選別・整形する/5.6.Context packing.md,REWRITE_REQUIRED,6e22689ea2f0e3578dc92bae9b19af7e2d4860390fe4e1c94010100b51ea7d34,SENT-2397,3958b05d66fdacb8b821362bab78a07e49459cefdd2c2bea78f321770dfc0122,507594725f3064439733f5dfcf3b439f2f69324ef7da1f0aa85db7daa402a4aa,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-2157,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/5.根拠を選別・整形する/5.6.Context packing.md,REWRITE_REQUIRED,544f5ebeb449b24d150aed62dd51fdb8262100aa48998d7f88a564061a07fac4,SENT-2398,c25709a4294c8753ed72751d6ade5cc0804896e3086e97d197a0ef98c70d98f8,507594725f3064439733f5dfcf3b439f2f69324ef7da1f0aa85db7daa402a4aa,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-2158,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/5.根拠を選別・整形する/5.6.Context packing.md,APPROPRIATE_NORMATIVE,1f4d463d68f3d2fb7cd2fd7d4e2afdf5817108e22c0876562a2a81ab60d8d9f0,SENT-2399,1f4d463d68f3d2fb7cd2fd7d4e2afdf5817108e22c0876562a2a81ab60d8d9f0,507594725f3064439733f5dfcf3b439f2f69324ef7da1f0aa85db7daa402a4aa,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-2172,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/5.根拠を選別・整形する/5.6.Context packing.md,REWRITE_REQUIRED,d52d791a073ab80bf11df7fc70b24b11cad8246723052b54acf28b51586fbab2,SENT-2413,99cdd2eb24278e0659f624b5a4299a15c2ddce266326b2fec45fe248e3a64e26,507594725f3064439733f5dfcf3b439f2f69324ef7da1f0aa85db7daa402a4aa,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-2242,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/5.根拠を選別・整形する/5.7.矛盾・古い根拠の扱い.md,REWRITE_REQUIRED,60e3bb0c5a458f187dd6c1c1c0a6e2561df6db944f1fbae3a972abfaa728cea7,SENT-2483,7219db593350596ce70d69ce88b2b700917644c07574200d8a2456188b3e39ba,a6e5ead6b349c898a7d11fc9dbed37f82fc0cef88a52ca6cba0164db7991eef9,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-2253,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/5.根拠を選別・整形する/5.7.矛盾・古い根拠の扱い.md,REWRITE_REQUIRED,8fd16e1254cc83afcd2d40ab82d16c4962e68016308af018531af242db5e083b,SENT-2494,0aff363ed33da2acb99b85fc61958227bb61af33c39cbc23047ed90dedfaa5b3,a6e5ead6b349c898a7d11fc9dbed37f82fc0cef88a52ca6cba0164db7991eef9,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-2261,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/5.根拠を選別・整形する/5.8.Evidence validationとfallback.md,APPROPRIATE_NORMATIVE,48f38f882b253151e2fd81f99412b3ce4443a4b553c88a05ac02bfcad44c9e86,SENT-2502,48f38f882b253151e2fd81f99412b3ce4443a4b553c88a05ac02bfcad44c9e86,7ad5ddc93e0087cc2e774fee604828fb723a8a4d1e97dce6544b76b653d36676,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-2287,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/6.根拠に基づいて回答する/6.1.Grounded prompt.md,APPROPRIATE_NORMATIVE,73148e3f252c93f1ac78d4c0658ffd65f4364d87a67b609409c48a1dd16c8a37,SENT-2529,73148e3f252c93f1ac78d4c0658ffd65f4364d87a67b609409c48a1dd16c8a37,a7bece06e28f7d76b985ec0ba1a5cce77af46d280e6ddf4324d859e6133c4135,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-2347,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/6.根拠に基づいて回答する/6.3.Answerability・Refusal.md,APPROPRIATE_NORMATIVE,7f16e2ab60cd3113862d191ad4120c1fb6399be2763339729322cbb5c240e61c,SENT-2614,7f16e2ab60cd3113862d191ad4120c1fb6399be2763339729322cbb5c240e61c,33cc54cf0ec8c9255145d37763b43d99bdab99c31a85b38c01fda8a76d60c455,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-2349,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/6.根拠に基づいて回答する/6.3.Answerability・Refusal.md,REWRITE_REQUIRED,6c4f053b01e8a836c962d1b946d6589646c16023fdf46b4b5f9ef2e7b32b9952,SENT-2616,59f0c00ed6621bf0bcfdf70112bf9ad2b30ce459d210d77d366a3022da887ef7,33cc54cf0ec8c9255145d37763b43d99bdab99c31a85b38c01fda8a76d60c455,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-2350,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/6.根拠に基づいて回答する/6.3.Answerability・Refusal.md,REWRITE_REQUIRED,c9b01587187b3bbc0a2ef7c333afee6c2cee01978c8a0bdbc8ab85d918c96a0f,SENT-2617,c5ce98ee3c454f88e34bcb6ed2dc45c4e8989edd37f7e68c1aec6c2f0030cf75,33cc54cf0ec8c9255145d37763b43d99bdab99c31a85b38c01fda8a76d60c455,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-2382,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/6.根拠に基づいて回答する/6.4.Citation設計.md,APPROPRIATE_NORMATIVE,b585bdda656c1f09e7d189e734b9d2040319411bd0bbdd65d87c49c7c28882a0,SENT-2649,b585bdda656c1f09e7d189e734b9d2040319411bd0bbdd65d87c49c7c28882a0,b45ab0e5468bac4d2aa3475beb7038b6e039f0cc87f458601b1f075bbd085dc5,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-2449,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/6.根拠に基づいて回答する/6.6.Claim-level verification.md,REWRITE_REQUIRED,7f2e9864205ae9969d1c084041bf15a1c42bfc2d36e2cfbdf87c273fe4f2e239,SENT-2717,5b4454c187438807b48942a3da41339758923cae8da78047970f85256dba78f2,282e0a95aef7ace1f91c7fc1560b2bb5c9b3a0624ca9699f38796a58fea2fd5a,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-2528,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/6.根拠に基づいて回答する/6.8.回答と業務実行の境界.md,APPROPRIATE_NORMATIVE,fe9eb57c435fd96a6d71e109212436400b688f12c19ae0bcf7de40e9f9d9625c,SENT-2796,fe9eb57c435fd96a6d71e109212436400b688f12c19ae0bcf7de40e9f9d9625c,f2bddb00914445cadc3a32e72d236d652abd94246aeb54e27a89c570977c10a7,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-2538,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/6.根拠に基づいて回答する/6.8.回答と業務実行の境界.md,APPROPRIATE_NORMATIVE,61887381c2e2a0db710ee3cec5e489167612e91f4f1d62c7014c0e342160d35a,SENT-2806,be4a95dd89a44bb4438b7af082d67a602f9b1f0b355b792b05c04d7dafc7133d,f2bddb00914445cadc3a32e72d236d652abd94246aeb54e27a89c570977c10a7,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-2548,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/6.根拠に基づいて回答する/序文.md,APPROPRIATE_NORMATIVE,a30779913aaa07854a696401f285d1c0f457c9e1f09afe0dc87d9780c07744c8,SENT-2817,a30779913aaa07854a696401f285d1c0f457c9e1f09afe0dc87d9780c07744c8,a9f8dbc2fc37c8d7bdfb20dfa99c22b09d75f4454fb5bb616881b35feba29e93,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-2580,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,APPROPRIATE_NORMATIVE,003e3debd7c4c7af42474f0342448690c1379954f51b4d3b198db7044460713d,SENT-2849,80278b3ac05dcd739ecf1cc63aa5fcb80f9957983aa8b7964ece5b7e7b53d2d2,2ee88da877ddf7b2cbb23a429390fcf0894cec1e4e292f1aeaaa12e281bcd694,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-2590,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,REMOVE_OR_REPLACE,5d05ddecf967ee85133b09f61ba953f1494a3e3a466ea0c16a004306937673b7,SENT-2859,5d05ddecf967ee85133b09f61ba953f1494a3e3a466ea0c16a004306937673b7,2ee88da877ddf7b2cbb23a429390fcf0894cec1e4e292f1aeaaa12e281bcd694,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-2592,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,REMOVE_OR_REPLACE,f4aeaa5b3d3cca2ea179e7d1f7ce2a5b823a8a397515a8e34e13d6c2814aaca9,SENT-2861,f4aeaa5b3d3cca2ea179e7d1f7ce2a5b823a8a397515a8e34e13d6c2814aaca9,2ee88da877ddf7b2cbb23a429390fcf0894cec1e4e292f1aeaaa12e281bcd694,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-2600,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,REWRITE_REQUIRED,e484c734cf2df32e213333cce6369d16fc1badec7626dce7d20e3112011d4c06,SENT-2869,a897b816fb898a129852a2064fe6b0805b960d0301ca1a7d9d3d738f234de53e,2ee88da877ddf7b2cbb23a429390fcf0894cec1e4e292f1aeaaa12e281bcd694,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-2615,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,REWRITE_REQUIRED,cc956688444651372c20d16ac6734ba1c74237a55b6b0528824889a3d4374f59,SENT-2884,b07467c18b27a08f55804f3a547391c07f14271fe3ae43f4d205f0c132a0a840,2ee88da877ddf7b2cbb23a429390fcf0894cec1e4e292f1aeaaa12e281bcd694,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-2622,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,REWRITE_REQUIRED,b202545b9333964ab0eab48b406a348cf13a60c54b33c14297a617846c2d155c,SENT-2894,2ee81cd0dfbeb01389b0b7d5c33fa55b5b10821c81f6285d20178b3e7fe1fc58,2ee88da877ddf7b2cbb23a429390fcf0894cec1e4e292f1aeaaa12e281bcd694,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-2623,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,APPROPRIATE_NORMATIVE,174bf18310ed782aaf28750d0f02b2b10788d2565ba9bdfa7a992b27d58586f3,SENT-2895,45c3ed826eee0f9f88aaf9d4009848e375b72b862de3e4bb1ac196cdb71b04d8,2ee88da877ddf7b2cbb23a429390fcf0894cec1e4e292f1aeaaa12e281bcd694,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-2630,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,REWRITE_REQUIRED,47e6fe5e4cd365a14a5e2eb48e600e46df5b41ec7736b41290c1c0705a21ea27,SENT-2902,3df2f86c34f7a7167b9b7ed34a37b4c45b9b584d2a49613843c94cc36135caa0,2ee88da877ddf7b2cbb23a429390fcf0894cec1e4e292f1aeaaa12e281bcd694,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-2636,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,REWRITE_REQUIRED,e960262a66be7dbcd450ba326be75fb2a201ec6883d2b7a452011b7cf9a652a6,SENT-2908,db3354134301b5cb3729978492df9aadf451b9617c8a2f7e2c54e00233efba71,2ee88da877ddf7b2cbb23a429390fcf0894cec1e4e292f1aeaaa12e281bcd694,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-2641,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,APPROPRIATE_NORMATIVE,47ee18b4efa3f75069de76bc5d8ff4d69a1c260a3c61a579ed4225de5f57be57,SENT-2913,47ee18b4efa3f75069de76bc5d8ff4d69a1c260a3c61a579ed4225de5f57be57,2ee88da877ddf7b2cbb23a429390fcf0894cec1e4e292f1aeaaa12e281bcd694,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-2644,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,APPROPRIATE_NORMATIVE,1a0db808ae3d2eb441ff2387dd8cdbc406131521e8b7522984648a421550bf51,SENT-2916,1a0db808ae3d2eb441ff2387dd8cdbc406131521e8b7522984648a421550bf51,2ee88da877ddf7b2cbb23a429390fcf0894cec1e4e292f1aeaaa12e281bcd694,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-2647,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,APPROPRIATE_NORMATIVE,f8f61c47c977922637552a2614d10127ac5a30a4a4c1560d312189927e5b7929,SENT-2919,f8f61c47c977922637552a2614d10127ac5a30a4a4c1560d312189927e5b7929,2ee88da877ddf7b2cbb23a429390fcf0894cec1e4e292f1aeaaa12e281bcd694,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-2649,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,REWRITE_REQUIRED,d6b6c1ea21657d25631472369db9619f6cb23903ec0a63f0d6f5e52efe26d09d,SENT-2921,01f6f2a5809c90e8eee356c5d388d4ab6b0230d08ad7258854811b577c195a52,2ee88da877ddf7b2cbb23a429390fcf0894cec1e4e292f1aeaaa12e281bcd694,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-2652,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,REMOVE_OR_REPLACE,9386d4c979b32fb77e01d1179f6e6555f28e656ad54bd76f8fcf2b29b5738e71,SENT-2924,9386d4c979b32fb77e01d1179f6e6555f28e656ad54bd76f8fcf2b29b5738e71,2ee88da877ddf7b2cbb23a429390fcf0894cec1e4e292f1aeaaa12e281bcd694,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-2658,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,APPROPRIATE_NORMATIVE,1c820e8d9c48ed7bfb0ffd666cb22b2802728bea507a7bf3a4f26c1b235af8d1,SENT-2930,c40b0deee37793ad573b2d87a8804b3fe8c86f626f0d225fc887f12b8dedeaec,2ee88da877ddf7b2cbb23a429390fcf0894cec1e4e292f1aeaaa12e281bcd694,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-2666,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/7.品質を評価し改善する/7.10.改善ループ.md,APPROPRIATE_NORMATIVE,1fdfad8b66beac3838d4e786bec559d8d21b47d361114df54c11c5264f9c5f85,SENT-2938,1fdfad8b66beac3838d4e786bec559d8d21b47d361114df54c11c5264f9c5f85,dd7b2ef859b5b49d5f79cb548807837587aabee7b9f2d63ef7de16d76ccaadde,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-2668,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/7.品質を評価し改善する/7.10.改善ループ.md,REWRITE_REQUIRED,0e4df48026a9adc5dca950c2e37be8bb5c64118d63d3d9e968d28973e5552cc3,SENT-2940,f384cdab15b711be4bcf6ff6a937e98e406a9466de40ce0990e09a4ea2240722,dd7b2ef859b5b49d5f79cb548807837587aabee7b9f2d63ef7de16d76ccaadde,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-2669,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/7.品質を評価し改善する/7.10.改善ループ.md,APPROPRIATE_NORMATIVE,619005cc29954b6e1a5091e8f798b4e7b9c8ad2d4f743eec7918bcd79005ff8a,SENT-2941,619005cc29954b6e1a5091e8f798b4e7b9c8ad2d4f743eec7918bcd79005ff8a,dd7b2ef859b5b49d5f79cb548807837587aabee7b9f2d63ef7de16d76ccaadde,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-2670,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/7.品質を評価し改善する/7.10.改善ループ.md,APPROPRIATE_NORMATIVE,1408d5a1b41ac8181baf386c88b026984333e4253870b5b72f7ce4a77cb49262,SENT-2942,1408d5a1b41ac8181baf386c88b026984333e4253870b5b72f7ce4a77cb49262,dd7b2ef859b5b49d5f79cb548807837587aabee7b9f2d63ef7de16d76ccaadde,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-2677,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/7.品質を評価し改善する/7.10.改善ループ.md,APPROPRIATE_NORMATIVE,e7ba7180c0fdcd3ecceb6812e634747f03f305f4e3b3ab790000bae52e32e638,SENT-2949,e7ba7180c0fdcd3ecceb6812e634747f03f305f4e3b3ab790000bae52e32e638,dd7b2ef859b5b49d5f79cb548807837587aabee7b9f2d63ef7de16d76ccaadde,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-2678,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/7.品質を評価し改善する/7.10.改善ループ.md,APPROPRIATE_NORMATIVE,8bd268f4986b4ddb4383a96d8f39e762a7fc7bdeb5e286f11105c394c364085f,SENT-2950,8bd268f4986b4ddb4383a96d8f39e762a7fc7bdeb5e286f11105c394c364085f,dd7b2ef859b5b49d5f79cb548807837587aabee7b9f2d63ef7de16d76ccaadde,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-2687,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/7.品質を評価し改善する/7.2.評価データセット.md,APPROPRIATE_NORMATIVE,87c835515404c0101ce5bfc2ea0e2de753c03000b9fc594e3ebf4f975de32ba2,SENT-2959,87c835515404c0101ce5bfc2ea0e2de753c03000b9fc594e3ebf4f975de32ba2,3774a7157ed349634b8e5b4e563e9f7c26771579a2af7d5402ee9cf5b5c41480,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-2689,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/7.品質を評価し改善する/7.2.評価データセット.md,APPROPRIATE_NORMATIVE,f6a61f73f2e3e0d637719be868ce39be181562b1cd90ddbd6e45d27298901524,SENT-2961,6cb0cdd93ab28574ffc9e415a10a4e75747029200750a4b65c7a9582fcf33d5d,3774a7157ed349634b8e5b4e563e9f7c26771579a2af7d5402ee9cf5b5c41480,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-2690,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/7.品質を評価し改善する/7.2.評価データセット.md,APPROPRIATE_NORMATIVE,10d836de62d676adf483307b6aa116669ba5d0f89af9b4b9cc9cc2a85e4f271b,SENT-2962,fae74a0d675b1748d0c4bcdb5f0280e376531450e3426d46d9953601c115ded8,3774a7157ed349634b8e5b4e563e9f7c26771579a2af7d5402ee9cf5b5c41480,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-2696,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/7.品質を評価し改善する/7.2.評価データセット.md,APPROPRIATE_NORMATIVE,8d199bdbcbc63ea5e1b9763683faf364ca1cf4a5eb49342de428ce983908f24b,SENT-2968,8d199bdbcbc63ea5e1b9763683faf364ca1cf4a5eb49342de428ce983908f24b,3774a7157ed349634b8e5b4e563e9f7c26771579a2af7d5402ee9cf5b5c41480,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-2713,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/7.品質を評価し改善する/7.2.評価データセット.md,REWRITE_REQUIRED,7181b58a016dfdb261fb18de2730d7ce020cebc39cb1da3de63083f7be0b5ffa,SENT-2985,e233dc7018ddfb826641a526b7803d26f369431254a99ef7e2995d1bdb57fba1,3774a7157ed349634b8e5b4e563e9f7c26771579a2af7d5402ee9cf5b5c41480,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
