sentence_id,paragraph_id,unit_id,chapter,file,line_start,line_end,sentence,claim_type,evidence_required,classification_reason,concrete_technologies,source_ids,source_urls,mapping_basis,source_count,coverage_status,semantic_review_status,review_note
SENT-2932,PAR-1398,FILE-INTRO,6,docs/6.根拠に基づいて回答する/6.8.回答と業務実行の境界.md,13,13,単発の検索や固定API callをagentic化することは、複雑性とriskを増やすだけになり得ます。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2933,PAR-1399,FILE-INTRO,6,docs/6.根拠に基づいて回答する/6.8.回答と業務実行の境界.md,15,15,toolのidentity、authorization、tenant境界、human approval、監査、prompt injection対策は第8章の制約を適用します。,normative_design_statement,no,本ガイドが定める設計・評価手順,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2934,PAR-1399,FILE-INTRO,6,docs/6.根拠に基づいて回答する/6.8.回答と業務実行の境界.md,15,15,第6章では、これらをprompt文だけで保証しないことを境界条件とします。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2935,PAR-1400,FILE-INTRO,6,docs/6.根拠に基づいて回答する/6.8.回答と業務実行の境界.md,17,17,検索、参照、計算などの読み取りと、更新、削除、送信、承認などの書き込みを同じツール権限へまとめません。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2936,PAR-1400,FILE-INTRO,6,docs/6.根拠に基づいて回答する/6.8.回答と業務実行の境界.md,18,18,ツールごとに、入力形式、出力形式、認可、期限、再試行、副作用を定義します。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2937,PAR-1401,FILE-INTRO,6,docs/6.根拠に基づいて回答する/6.8.回答と業務実行の境界.md,20,20,Toolformerは、言語モデルがAPI呼び出しを学習する方法を扱い、ReActは推論と行動を交互に進めました。,externally_cited_claim,yes,センテンス内に外部一次資料への明示リンク,,SRC-163;SRC-116,https://arxiv.org/abs/2302.04761;https://arxiv.org/abs/2210.03629,direct_inline,2,covered_direct,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2938,PAR-1401,FILE-INTRO,6,docs/6.根拠に基づいて回答する/6.8.回答と業務実行の境界.md,21,21,本ガイドでは、これらの研究を、個別業務でLLMへ実行権限を付与する根拠として扱いません。,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2939,PAR-1402,FILE-INTRO,6,docs/6.根拠に基づいて回答する/6.8.回答と業務実行の境界.md,23,23,実行可否はサーバー側の方針で決めます。,normative_design_statement,no,本ガイドが定める設計・評価手順,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2940,PAR-1402,FILE-INTRO,6,docs/6.根拠に基づいて回答する/6.8.回答と業務実行の境界.md,24,24,書き込み系ツールには最小限の権限を与え、同じ操作を再試行しても結果を重ねて変えない性質（冪等性）を持たせます。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2941,PAR-1402,FILE-INTRO,6,docs/6.根拠に基づいて回答する/6.8.回答と業務実行の境界.md,25,25,さらに、事前確認と必要な人の承認を設けます。,normative_design_statement,no,本ガイドが定める設計・評価手順,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2942,PAR-1402,FILE-INTRO,6,docs/6.根拠に基づいて回答する/6.8.回答と業務実行の境界.md,26,26,根拠本文中の命令だけを理由にツールを起動しません。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2943,PAR-1403,INTRO-6,6,docs/6.根拠に基づいて回答する/序文.md,3,3,本章では、Evidence Setから根拠に基づく回答を作ります。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2944,PAR-1403,INTRO-6,6,docs/6.根拠に基づいて回答する/序文.md,3,3,資料に書かれていることとモデルの推測を混ぜず、根拠が足りない場合は回答範囲を狭めるか、回答を保留します。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2945,PAR-1404,INTRO-6,6,docs/6.根拠に基づいて回答する/序文.md,5,5,回答形式、answerability、citation、複数根拠の統合、claim単位の検証、会話履歴を扱います。,normative_design_statement,no,本ガイドが定める設計・評価手順であり外部事実の主張として数えない,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2946,PAR-1404,INTRO-6,6,docs/6.根拠に基づいて回答する/序文.md,5,5,業務システムへのaction実行は本章の中心に置かず、境界だけを示して、詳細を第9章のAgentic RAGと第8章の認可・監査へ委ねます。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2947,PAR-1405,INTRO-6,6,docs/6.根拠に基づいて回答する/序文.md,7,7,生成では、質問、命令、取得した根拠、出力schemaを区別します。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2948,PAR-1405,INTRO-6,6,docs/6.根拠に基づいて回答する/序文.md,7,7,回答中の主張をcitation IDへ対応付け、根拠が支えない断定を検出できる形で返します。,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2949,PAR-1405,INTRO-6,6,docs/6.根拠に基づいて回答する/序文.md,7,7,形式が正しいことと、内容が根拠に支持されることは別に検証します。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2950,PAR-1406,INTRO-6,6,docs/6.根拠に基づいて回答する/序文.md,9,9,根拠不足や矛盾がある場合は、無理に一つの結論へまとめません。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2951,PAR-1406,INTRO-6,6,docs/6.根拠に基づいて回答する/序文.md,9,9,答えられる範囲を限定し、不足情報、確認質問、回答保留を出力契約へ含めます。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2952,PAR-1409,FILE-INTRO,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,3,3,評価指標は、システムの状態を数値や判定結果として表す物差しです。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2953,PAR-1409,FILE-INTRO,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,4,4,一つの総合点だけでは失敗箇所を特定できないため、RAGでは工程、評価単位、利用場面を分けて指標を設計します。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2954,PAR-1410,7.1.1,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,8,8,最初に、何を一件として数えるかを決めます。,normative_design_statement,no,本ガイドが定める設計・評価手順,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2955,PAR-1410,7.1.1,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,9,9,文書を取得できたか、正解箇所を含むチャンクを取得できたか、回答中の主張を根拠が支えているか、利用者が業務を完了できたかは、それぞれ別の評価です。,general_technical_claim,yes,技術の性質・機構を説明する外部検証可能な記述,,,,,0,uncovered,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2956,PAR-1411,7.1.1,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,11,11,表7-1は、評価する一件の大きさを行に、確認対象と業務例を列に示します。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2957,PAR-1411,7.1.1,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,12,12,上の行ほど個別の資料に近く、下の行ほど利用者の一連の行動に近い単位です。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2958,PAR-1412,7.1.1,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,14,14,表7-1 RAGで使う主な評価単位,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2959,PAR-1413,7.1.1,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,16,16,| 評価単位 | 確認する対象 | 例 |,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2960,PAR-1413,7.1.1,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,18,18,| 文書 | 情報源となるファイルやページ | 正しい版の規程を取得したか |,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2961,PAR-1413,7.1.1,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,19,19,| チャンク | 検索用に分割した文章 | 回答に必要な段落を含むか |,general_technical_claim,yes,技術の性質・機構を説明する外部検証可能な記述,,,,,0,uncovered,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2962,PAR-1413,7.1.1,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,20,20,| スパン | 文書内の連続した文字範囲 | 対象となる条件文を保持したか |,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2963,PAR-1413,7.1.1,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,21,21,| 主張 | 回答中の検証可能な記述 | 金額の上限を根拠が支えるか |,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2964,PAR-1413,7.1.1,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,22,22,| 回答 | 一回の質問に対する出力 | 質問へ正しく答えたか |,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2965,PAR-1413,7.1.1,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,23,23,| セッション | 一連の対話 | 再質問を含めて問題を解決したか |,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2966,PAR-1413,7.1.1,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,24,24,| タスク | 利用者が達成したい業務 | 申請可否を判断できたか |,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2967,PAR-1414,7.1.1,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,26,26,KILTは、回答の正確さと情報源を示す来歴を組み合わせて知識集約タスクを評価します。,externally_cited_claim,yes,センテンス内に外部一次資料への明示リンク,,SRC-036,https://arxiv.org/abs/2009.02252,direct_inline,1,covered_direct,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2968,PAR-1414,7.1.1,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,27,27,この考え方をRAGへ適用すると、答えが偶然合っていた場合と、正しい根拠に基づいて答えた場合を区別できます。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2969,PAR-1415,7.1.1,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,29,29,正解データには、評価単位、文書の版、位置、許容する別解を記録します。,normative_design_statement,no,本ガイドが定める設計・評価手順,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2970,PAR-1415,7.1.1,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,30,30,文書更新でチャンクIDが変わっても追跡できるように、元文書のIDと位置も残します。,normative_design_statement,no,本ガイドが定める設計・評価手順であり外部事実の主張として数えない,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2971,PAR-1416,7.1.2,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,34,34,検索前評価は、質問を受け取る前に知識基盤が利用可能な状態かを測ります。,normative_design_statement,no,本ガイドが定める設計・評価手順,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2972,PAR-1416,7.1.2,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,35,35,上流で欠けた情報は、検索や生成の調整では取り戻せません。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2973,PAR-1417,7.1.2,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,37,37,少なくとも、次の指標を監視します。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2974,PAR-1418,7.1.2,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,39,39,取り込み対象に対する成功件数の割合,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2975,PAR-1419,7.1.2,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,40,40,原文と抽出結果の文字、表、見出し、読み順の一致,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2976,PAR-1420,7.1.2,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,41,41,メタデータとアクセス制御情報の欠損件数,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2977,PAR-1421,7.1.2,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,42,42,埋め込み生成とインデックス登録の失敗件数,general_technical_claim,yes,技術の性質・機構を説明する外部検証可能な記述,,,,,0,uncovered,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2978,PAR-1422,7.1.2,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,43,43,情報源の更新から検索可能になるまでの遅延,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2979,PAR-1423,7.1.2,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,44,44,更新と削除が反映された文書の割合,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2980,PAR-1424,7.1.2,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,46,46,RAGでは、公開前に知識成果物のschemaと分布の異常を検査します。,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2981,PAR-1424,7.1.2,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,47,47,アクセス制御リストの欠落のような安全性に関わる不具合は、平均値ではなく許容件数ゼロの条件として扱います。,normative_design_statement,no,本ガイドが定める設計・評価手順,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2982,PAR-1425,7.1.2,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,49,49,検索では、「必要な根拠を候補へ入れられたか」と「候補の上位へ置けたか」を分けて測ります。,normative_design_statement,no,本ガイドが定める設計・評価手順,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2983,PAR-1425,7.1.2,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,50,50,これまで「検索再現率」「必要根拠の回収率」と表現した値は、ここで定義するRecall@k系の指標です。,general_technical_claim,yes,技術の性質・機構を説明する外部検証可能な記述,,,,,0,uncovered,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2984,PAR-1425,7.1.2,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,51,51,正解を含む文書やチャンクを関連ありとみなし、質問ごとに順位を評価します。,normative_design_statement,no,本ガイドが定める設計・評価手順であり外部事実の主張として数えない,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2985,PAR-1426,7.1.2,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,53,53,表7-2は、行ごとに検索指標を、列ごとに測る内容と用途を示します。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2986,PAR-1426,7.1.2,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,54,54,kは、検索結果の上位何件までを見るかを表します。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2987,PAR-1427,7.1.2,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,56,56,表7-2 検索結果の主な評価指標,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2988,PAR-1428,7.1.2,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,58,58,| 指標 | 測る内容 | 主な用途 |,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2989,PAR-1428,7.1.2,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,60,60,| Recall@k | 正解集合のうち上位k件で回収した割合 | 根拠の取りこぼし確認 |,general_technical_claim,yes,技術の性質・機構を説明する外部検証可能な記述,,,,,0,uncovered,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2990,PAR-1428,7.1.2,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,61,61,| Precision@k | 上位k件のうち正解である割合 | 候補のノイズ確認 |,expository_or_structural,no,Wave 4二者レビューで表・索引・見出し等の非命題要素として確定,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2991,PAR-1428,7.1.2,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,62,62,| MRR（Mean Reciprocal Rank、平均逆順位） | 最初の正解順位の逆数の平均 | 最初の有用な根拠までの近さ |,general_technical_claim,yes,技術の性質・機構を説明する外部検証可能な記述,,,,,0,uncovered,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2992,PAR-1428,7.1.2,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,63,63,| nDCG@k | 関連度と順位を反映した利得 | 複数段階の関連度がある検索 |,expository_or_structural,no,Wave 4二者レビューで表・索引・見出し等の非命題要素として確定,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2993,PAR-1429,7.1.2,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,65,65,Recall@kは、質問qの正解集合をGq、上位k件をRk(q)とすると、|Gq ∩ Rk(q)| / |Gq|で求めます。,general_technical_claim,yes,技術の性質・機構を説明する外部検証可能な記述,,SRC-043,https://arxiv.org/abs/2004.04906,same_paragraph_primary,1,covered_contextual,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2994,PAR-1429,7.1.2,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,66,66,DPRも、読解器へ渡す前の検索性能を、上位k件で正解を取得できた割合で測っています。,externally_cited_claim,yes,センテンス内に外部一次資料への明示リンク,DPR,SRC-043;SRC-002,https://arxiv.org/abs/2004.04906;https://aclanthology.org/2020.emnlp-main.550/,direct_inline;concrete_technique_primary,2,covered_direct,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2995,PAR-1430,7.1.2,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,68,68,複数の根拠を組み合わせる質問では、一件でも当たれば成功とする指標だけでは不十分です。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2996,PAR-1430,7.1.2,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,69,69,必要な根拠をすべて回収した質問の割合である全根拠回収率を加えます。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2997,PAR-1430,7.1.2,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,70,70,権限のない文書が候補に入っていないことは、関連度とは別のアクセス制御指標で確認します。,normative_design_statement,no,本ガイドが定める設計・評価手順,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2998,PAR-1431,7.1.2,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,72,72,検索後処理は候補の並べ替え、重複除去、圧縮、配置を行うため、ノイズを減らす一方で正解も失う可能性があります。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-2999,PAR-1431,7.1.2,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,73,73,各処理の前後で同じ質問を追跡し、どの段階で根拠が消えたかを確認します。,normative_design_statement,no,本ガイドが定める設計・評価手順,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3000,PAR-1432,7.1.2,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,75,75,post-retrieval評価ではMRR、nDCG、正解根拠保持率、重複率、source多様性、圧縮率、正解span保持率を同じrunで記録します。,normative_design_statement,no,本ガイドが定める設計・評価手順であり外部事実の主張として数えない,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3001,PAR-1432,7.1.2,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,76,76,最終コンテキスト内の位置も記録すると、根拠を保持したままモデルが見落とした場合を区別できます。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3002,PAR-1433,7.1.2,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,78,78,RECOMPは、検索文書の圧縮をトークン削減量だけでなく下流タスクの性能とともに評価しています。,externally_cited_claim,yes,センテンス内に外部一次資料への明示リンク,RECOMP,SRC-089,https://arxiv.org/abs/2310.04408,direct_inline;concrete_technique_primary,1,covered_direct,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3003,PAR-1433,7.1.2,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,79,79,同様に、短いコンテキストを作れたことだけを成功とはみなさず、回答に必要な情報が残ったことを条件にします。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3004,PAR-1434,7.1.3,7,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md,83,83,生成評価では、回答が正しいことと、提示された根拠に忠実であることを別々に測ります。,normative_design_statement,no,本ガイドが定める設計・評価手順,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
