source_id,title,url,trust_tier,inspection_status,evidence_scope,formal_atoms,projection_summary,retrieval_date,notes,source_formula,lean_symbol,projection_adequacy,projection_review_scope,projection_reviewer,projection_review_date,truth_boundary
SRC-099,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks,https://arxiv.org/abs/2005.11401,B,PRIMARY_ABSTRACT_INSPECTED,abstract,empirical_result=true;evaluation=true;external_knowledge=true;generation=true;knowledge_intensive=true;nonparametric_memory=true;open_domain_qa=true;parametric_memory=true;rag=true;retrieval=true,"Controlled projection: rag=true, retrieval=true, generation=true, external_knowledge=true, parametric_memory=true, nonparametric_memory=true, knowledge_intensive=true, open_domain_qa=true, evaluation=true, empirical_result=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(empirical_result=true, evaluation=true, external_knowledge=true, generation=true, knowledge_intensive=true, nonparametric_memory=true, open_domain_qa=true, parametric_memory=true, rag=true, retrieval=true)",SRC_099_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-100,Teaching language models to support answers with verified quotes,https://arxiv.org/abs/2203.11147,B,PRIMARY_ABSTRACT_INSPECTED,abstract,citation=true;empirical_result=true;evaluation=true;evidence_support=true;factuality=true;generation=true;hallucination=true;human_evaluation=true;retrieval=true,"Controlled projection: retrieval=true, generation=true, citation=true, factuality=true, hallucination=true, evidence_support=true, evaluation=true, human_evaluation=true, empirical_result=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(citation=true, empirical_result=true, evaluation=true, evidence_support=true, factuality=true, generation=true, hallucination=true, human_evaluation=true, retrieval=true)",SRC_100_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-101,Know What You Don't Know: Unanswerable Questions for SQuAD,https://arxiv.org/abs/1806.03822,B,PRIMARY_ABSTRACT_INSPECTED,abstract,answerability=true;generation=true;retrieval=true;unanswerable=true,"Controlled projection: retrieval=true, generation=true, unanswerable=true, answerability=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(answerability=true, generation=true, retrieval=true, unanswerable=true)",SRC_101_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-102,Measuring Attribution in Natural Language Generation Models,https://arxiv.org/abs/2112.12870,B,PRIMARY_ABSTRACT_INSPECTED,abstract,attribution=true;empirical_result=true;evaluation=true;generation=true;human_evaluation=true;retrieval=true,"Controlled projection: retrieval=true, generation=true, attribution=true, evaluation=true, human_evaluation=true, empirical_result=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(attribution=true, empirical_result=true, evaluation=true, generation=true, human_evaluation=true, retrieval=true)",SRC_102_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-103,Chain-of-Verification Reduces Hallucination in Large Language Models,https://arxiv.org/abs/2309.11495,B,PRIMARY_ABSTRACT_INSPECTED,abstract,empirical_result=true;generation=true;hallucination=true;retrieval=true;verification=true,"Controlled projection: retrieval=true, generation=true, hallucination=true, verification=true, empirical_result=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(empirical_result=true, generation=true, hallucination=true, retrieval=true, verification=true)",SRC_103_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-104,"RARR: Researching and Revising What Language Models Say, Using Language Models",https://arxiv.org/abs/2210.08726,B,PRIMARY_ABSTRACT_INSPECTED,abstract,attribution=true;empirical_result=true;evidence_support=true;generation=true;retrieval=true,"Controlled projection: retrieval=true, generation=true, attribution=true, evidence_support=true, empirical_result=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(attribution=true, empirical_result=true, evidence_support=true, generation=true, retrieval=true)",SRC_104_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-105,Evaluation of Retrieval-Augmented Generation: A Survey,https://arxiv.org/abs/2405.07437,B,PRIMARY_ABSTRACT_INSPECTED,abstract,benchmark=true;evaluation=true;generation=true;rag=true;retrieval=true,"Controlled projection: rag=true, retrieval=true, generation=true, evaluation=true, benchmark=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(benchmark=true, evaluation=true, generation=true, rag=true, retrieval=true)",SRC_105_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-106,ARES: An Automated Evaluation Framework for Retrieval-Augmented Generation Systems,https://arxiv.org/abs/2311.09476,B,PRIMARY_ABSTRACT_INSPECTED,abstract,dimension_contract=true;evaluation=true;generation=true;knowledge_intensive=true;rag=true;retrieval=true,"Controlled projection: rag=true, retrieval=true, generation=true, knowledge_intensive=true, evaluation=true, dimension_contract=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(dimension_contract=true, evaluation=true, generation=true, knowledge_intensive=true, rag=true, retrieval=true)",SRC_106_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-107,RAGGED: Towards Informed Design of Scalable and Stable RAG Systems,https://arxiv.org/abs/2403.09040,B,PRIMARY_ABSTRACT_INSPECTED,abstract,empirical_result=true;evaluation=true;external_knowledge=true;generation=true;multi_hop=true;rag=true;rerank=true;retrieval=true;scalability=true,"Controlled projection: rag=true, retrieval=true, generation=true, external_knowledge=true, multi_hop=true, rerank=true, evaluation=true, scalability=true, empirical_result=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(empirical_result=true, evaluation=true, external_knowledge=true, generation=true, multi_hop=true, rag=true, rerank=true, retrieval=true, scalability=true)",SRC_107_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-108,Beyond Accuracy: Behavioral Testing of NLP Models with CheckList,https://aclanthology.org/2020.acl-main.442/,A,PRIMARY_ABSTRACT_INSPECTED,abstract,evaluation=true;generation=true;verification=true,"Controlled projection: generation=true, verification=true, evaluation=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(evaluation=true, generation=true, verification=true)",SRC_108_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-109,Benchmarking Large Language Models in Retrieval-Augmented Generation,https://arxiv.org/abs/2309.01431,B,PRIMARY_ABSTRACT_INSPECTED,abstract,benchmark=true;evaluation=true;generation=true;hallucination=true;rag=true;retrieval=true,"Controlled projection: rag=true, retrieval=true, generation=true, hallucination=true, evaluation=true, benchmark=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(benchmark=true, evaluation=true, generation=true, hallucination=true, rag=true, retrieval=true)",SRC_109_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-110,RAGChecker: A Fine-grained Framework for Diagnosing Retrieval-Augmented Generation,https://arxiv.org/abs/2408.08067,B,PRIMARY_ABSTRACT_INSPECTED,abstract,evaluation=true;external_knowledge=true;generation=true;modular=true;rag=true;retrieval=true,"Controlled projection: rag=true, retrieval=true, generation=true, external_knowledge=true, evaluation=true, modular=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(evaluation=true, external_knowledge=true, generation=true, modular=true, rag=true, retrieval=true)",SRC_110_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-111,Cumulated gain-based evaluation of IR techniques,https://doi.org/10.1145/582415.582418,A,PRIMARY_PAGE_INSPECTED,primary_page,evaluation=true;ranking_metric=true,"Controlled projection: evaluation=true, ranking_metric=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(evaluation=true, ranking_metric=true)",SRC_111_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-112,Ragas: Automated Evaluation of Retrieval Augmented Generation,https://arxiv.org/abs/2309.15217,B,PRIMARY_ABSTRACT_INSPECTED,abstract,dimension_contract=true;evaluation=true;generation=true;hallucination=true;rag=true;retrieval=true,"Controlled projection: rag=true, retrieval=true, generation=true, hallucination=true, evaluation=true, dimension_contract=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(dimension_contract=true, evaluation=true, generation=true, hallucination=true, rag=true, retrieval=true)",SRC_112_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-113,G-Eval: NLG Evaluation using GPT-4 with Better Human Alignment,https://arxiv.org/abs/2303.16634,B,PRIMARY_ABSTRACT_INSPECTED,abstract,diversity=true;empirical_result=true;evaluation=true;generation=true;human_evaluation=true;llm_judge=true;retrieval=true,"Controlled projection: retrieval=true, generation=true, diversity=true, evaluation=true, human_evaluation=true, llm_judge=true, empirical_result=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(diversity=true, empirical_result=true, evaluation=true, generation=true, human_evaluation=true, llm_judge=true, retrieval=true)",SRC_113_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-114,Judging LLM-as-a-Judge with MT-Bench and Chatbot Arena,https://arxiv.org/abs/2306.05685,B,PRIMARY_ABSTRACT_INSPECTED,abstract,benchmark=true;evaluation=true;generation=true;llm_judge=true;retrieval=true;scalability=true;verification=true,"Controlled projection: retrieval=true, generation=true, verification=true, evaluation=true, benchmark=true, llm_judge=true, scalability=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(benchmark=true, evaluation=true, generation=true, llm_judge=true, retrieval=true, scalability=true, verification=true)",SRC_114_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-115,HAGRID: A Human-LLM Collaborative Dataset for Generative Information-Seeking with Attribution,https://arxiv.org/abs/2307.16883,B,PRIMARY_ABSTRACT_INSPECTED,abstract,attribution=true;benchmark=true;citation=true;evaluation=true;generation=true;human_evaluation=true;retrieval=true,"Controlled projection: retrieval=true, generation=true, citation=true, attribution=true, evaluation=true, benchmark=true, human_evaluation=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(attribution=true, benchmark=true, citation=true, evaluation=true, generation=true, human_evaluation=true, retrieval=true)",SRC_115_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-116,ReAct: Synergizing Reasoning and Acting in Language Models,https://arxiv.org/abs/2210.03629,B,PRIMARY_ABSTRACT_INSPECTED,abstract,bedrock_kb=true;benchmark=true;empirical_result=true;evaluation=true;external_knowledge=true;generation=true;hallucination=true;retrieval=true;tool_use=true;verification=true,"Controlled projection: retrieval=true, generation=true, external_knowledge=true, hallucination=true, verification=true, evaluation=true, benchmark=true, tool_use=true, bedrock_kb=true, empirical_result=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(bedrock_kb=true, benchmark=true, empirical_result=true, evaluation=true, external_knowledge=true, generation=true, hallucination=true, retrieval=true, tool_use=true, verification=true)",SRC_116_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-117,Practical guide to controlled experiments on the web,https://doi.org/10.1145/1281192.1281295,A,PRIMARY_PAGE_INSPECTED,primary_page,ab_testing=true;empirical_result=true,"Controlled projection: ab_testing=true, empirical_result=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(ab_testing=true, empirical_result=true)",SRC_117_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-118,The protection of information in computer systems,https://doi.org/10.1109/PROC.1975.9939,A,PRIMARY_PAGE_INSPECTED,primary_page,authorization=true;security=true,No controlled atom recognized,2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(authorization=true, security=true)",SRC_118_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-119,Curator: Efficient Indexing for Multi-Tenant Vector Databases,https://arxiv.org/abs/2401.07119,B,PRIMARY_ABSTRACT_INSPECTED,abstract,evaluation=true;metadata_filter=true;multi_tenant=true;retrieval=true,"Controlled projection: retrieval=true, evaluation=true, multi_tenant=true, metadata_filter=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(evaluation=true, metadata_filter=true, multi_tenant=true, retrieval=true)",SRC_119_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-120,"Securing the Agent: Vendor-Neutral, Multitenant Enterprise Retrieval and Tool Use",https://arxiv.org/abs/2605.05287,B,PRIMARY_ABSTRACT_INSPECTED,abstract,authorization=true;cost=true;evaluation=true;generation=true;latency=true;multi_tenant=true;rag=true;retrieval=true;security=true;tool_use=true,"Controlled projection: rag=true, retrieval=true, generation=true, evaluation=true, latency=true, cost=true, authorization=true, multi_tenant=true, security=true, tool_use=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(authorization=true, cost=true, evaluation=true, generation=true, latency=true, multi_tenant=true, rag=true, retrieval=true, security=true, tool_use=true)",SRC_120_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-121,Feedback-Guided Extraction of Knowledge Base from Retrieval-Augmented LLM Applications,https://arxiv.org/abs/2411.14110,B,PRIMARY_ABSTRACT_INSPECTED,abstract,bedrock_kb=true;empirical_result=true;external_knowledge=true;generation=true;rag=true;retrieval=true;security=true,"Controlled projection: rag=true, retrieval=true, generation=true, external_knowledge=true, security=true, bedrock_kb=true, empirical_result=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(bedrock_kb=true, empirical_result=true, external_knowledge=true, generation=true, rag=true, retrieval=true, security=true)",SRC_121_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-122,Generating Is Believing: Membership Inference Attacks against Retrieval-Augmented Generation,https://arxiv.org/abs/2406.19234,B,PRIMARY_ABSTRACT_INSPECTED,abstract,empirical_result=true;generation=true;hallucination=true;membership_inference=true;privacy=true;rag=true;retrieval=true;security=true,"Controlled projection: rag=true, retrieval=true, generation=true, hallucination=true, security=true, privacy=true, membership_inference=true, empirical_result=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(empirical_result=true, generation=true, hallucination=true, membership_inference=true, privacy=true, rag=true, retrieval=true, security=true)",SRC_122_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-123,Extracting Training Data from Large Language Models,https://www.usenix.org/conference/usenixsecurity21/presentation/carlini-extracting,A,PRIMARY_PAGE_INSPECTED,primary_page,evaluation=true;generation=true;privacy=true;security=true;training_data_extraction=true,"Controlled projection: generation=true, evaluation=true, security=true, privacy=true, training_data_extraction=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(evaluation=true, generation=true, privacy=true, security=true, training_data_extraction=true)",SRC_123_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-124,Analyzing Leakage of Personally Identifiable Information in Language Models,https://arxiv.org/abs/2302.00539,B,PRIMARY_ABSTRACT_INSPECTED,abstract,differential_privacy=true;empirical_result=true;evaluation=true;generation=true;membership_inference=true;privacy=true;retrieval=true;security=true,"Controlled projection: retrieval=true, generation=true, evaluation=true, security=true, privacy=true, membership_inference=true, differential_privacy=true, empirical_result=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(differential_privacy=true, empirical_result=true, evaluation=true, generation=true, membership_inference=true, privacy=true, retrieval=true, security=true)",SRC_124_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-125,Deep Learning with Differential Privacy,https://arxiv.org/abs/1607.00133,B,PRIMARY_ABSTRACT_INSPECTED,abstract,cost=true;differential_privacy=true;empirical_result=true;privacy=true;retrieval=true,"Controlled projection: retrieval=true, cost=true, privacy=true, differential_privacy=true, empirical_result=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(cost=true, differential_privacy=true, empirical_result=true, privacy=true, retrieval=true)",SRC_125_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-126,Prompt Injection attack against LLM-integrated Applications,https://arxiv.org/abs/2306.05499,B,PRIMARY_ABSTRACT_INSPECTED,abstract,generation=true;prompt_injection=true;retrieval=true;security=true,"Controlled projection: retrieval=true, generation=true, security=true, prompt_injection=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(generation=true, prompt_injection=true, retrieval=true, security=true)",SRC_126_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-127,StruQ: Defending Against Prompt Injection with Structured Queries,https://arxiv.org/abs/2402.06363,B,PRIMARY_ABSTRACT_INSPECTED,abstract,empirical_result=true;generation=true;prompt_injection=true;retrieval=true;security=true,"Controlled projection: retrieval=true, generation=true, security=true, prompt_injection=true, empirical_result=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(empirical_result=true, generation=true, prompt_injection=true, retrieval=true, security=true)",SRC_127_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-128,Benchmarking and Defending Against Indirect Prompt Injection Attacks on Large Language Models,https://arxiv.org/abs/2312.14197,B,PRIMARY_ABSTRACT_INSPECTED,abstract,benchmark=true;empirical_result=true;evaluation=true;generation=true;prompt_injection=true;retrieval=true;security=true,"Controlled projection: retrieval=true, generation=true, evaluation=true, benchmark=true, security=true, prompt_injection=true, empirical_result=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(benchmark=true, empirical_result=true, evaluation=true, generation=true, prompt_injection=true, retrieval=true, security=true)",SRC_128_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-129,The Instruction Hierarchy: Training LLMs to Prioritize Privileged Instructions,https://arxiv.org/abs/2404.13208,B,PRIMARY_ABSTRACT_INSPECTED,abstract,generation=true;hierarchical=true;prompt_injection=true;retrieval=true;security=true,"Controlled projection: retrieval=true, generation=true, hierarchical=true, security=true, prompt_injection=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(generation=true, hierarchical=true, prompt_injection=true, retrieval=true, security=true)",SRC_129_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-130,Model Cards for Model Reporting,https://arxiv.org/abs/1810.03993,B,PRIMARY_ABSTRACT_INSPECTED,abstract,benchmark=true;evaluation=true;model_documentation=true;retrieval=true,"Controlled projection: retrieval=true, model_documentation=true, evaluation=true, benchmark=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(benchmark=true, evaluation=true, model_documentation=true, retrieval=true)",SRC_130_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-131,The Tail at Scale,https://research.google/pubs/the-tail-at-scale/,B,PRIMARY_PAGE_INSPECTED,primary_page,empirical_result=true;fault_tolerance=true;latency=true;retrieval=true,"Controlled projection: retrieval=true, latency=true, fault_tolerance=true, empirical_result=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(empirical_result=true, fault_tolerance=true, latency=true, retrieval=true)",SRC_131_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-132,Efficient Memory Management for Large Language Model Serving with PagedAttention,https://arxiv.org/abs/2309.06180,B,PRIMARY_ABSTRACT_INSPECTED,abstract,empirical_result=true;evaluation=true;generation=true;latency=true;retrieval=true,"Controlled projection: retrieval=true, generation=true, evaluation=true, latency=true, empirical_result=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(empirical_result=true, evaluation=true, generation=true, latency=true, retrieval=true)",SRC_132_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-133,FrugalGPT: How to Use Large Language Models While Reducing Cost and Improving Performance,https://arxiv.org/abs/2305.05176,B,PRIMARY_ABSTRACT_INSPECTED,abstract,cost=true;empirical_result=true;generation=true;retrieval=true,"Controlled projection: retrieval=true, generation=true, cost=true, empirical_result=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(cost=true, empirical_result=true, generation=true, retrieval=true)",SRC_133_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-134,RouteLLM: Learning to Route LLMs with Preference Data,https://arxiv.org/abs/2406.18665,B,PRIMARY_ABSTRACT_INSPECTED,abstract,benchmark=true;cost=true;evaluation=true;generation=true;retrieval=true,"Controlled projection: retrieval=true, generation=true, evaluation=true, benchmark=true, cost=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(benchmark=true, cost=true, evaluation=true, generation=true, retrieval=true)",SRC_134_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-135,Failing Loudly: An Empirical Study of Methods for Detecting Dataset Shift,https://arxiv.org/abs/1810.11953,B,PRIMARY_ABSTRACT_INSPECTED,abstract,dataset_shift=true;dimension_contract=true;retrieval=true,"Controlled projection: retrieval=true, dataset_shift=true, dimension_contract=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(dataset_shift=true, dimension_contract=true, retrieval=true)",SRC_135_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
