sentence_id,docs_commit,original_sentence,revised_sentence,semantic_proposition,logical_operator,claim_type,modality,scope,primary_source_ids,source_locator,source_claim_role,supported_atoms,unsupported_atoms,unsupported_relation,appropriateness_verdict,verdict_reason,normative_criteria,exceptions,external_truth_level,action,owner,due_date,unblock_condition,lean_theorem,lean_assurance,axiom_audit,primary_reviewer,primary_review_date,independent_reviewer,independent_review_date,review_status,axis_authority,axis_directness,axis_completeness,axis_claim_polarity,axis_scope,axis_modality,axis_pedagogical_validity,axis_formalization_validity
SENT-3307,52bebecfb2a435d0e7ff2efea557c5799674ded6,差分プライバシーを用いた深層学習は形式的なプライバシー保証を提供しますが、RAGの検索から回答までへ単純に適用できるわけではありません。,本ガイドの基本構成では、差分プライバシーを用いた深層学習は形式的なプライバシー保証を提供しますが、RAGの検索から回答までへ単純に適用できるわけではありません。,"NOT(AND(AND(AND(ATOM(retrieval=true), ATOM(generation=true)), ATOM(privacy=true)), ATOM(differential_privacy=true)))",NOT,externally_cited_claim,できる;ません,8.2.5 (docs/8.安全に運用する/8.2.プライバシーと機密情報.md:87),SRC-125,UNVERIFIED_CANDIDATE_URL_ONLY,LIMITATION,differential_privacy=true;privacy=true;retrieval=true,generation=true,NOT,REWRITE_REQUIRED,権威性=候補一次資料のみ; 直接性=locator未確認; 網羅性=関係NOT自体の根拠未確認; 主張極性=LIMITATIONとして再分類; スコープ=PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_SCOPE; モダリティ=PASS_AFTER_CONDITIONAL_OR_REPRODUCTION_WORDING; 教材妥当性=PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_QUALIFIER; 形式化妥当性=FAIL_RELATION_NOT。「差分プライバシーを用いた深層学習は形式的なプライバシー保証を提供しますが、RAGの検索から回答までへ単純に適用できるわけではありません。」の候補資料(SRC-125)はURL単位で、節・ページ・表・API見出しを独立に確認できていない。現文のFAIL_RELATION_NOT、版・実験条件、資料内極性を断定せず、具体的な製品前提・ローカル定義・再現試験へ限定すれば教材内容を保持できる。,,,UNVERIFIED,原文をrevised_sentenceの具体文へ置換する。製品文は利用時点のregion/versionを受入条件へ追加し、研究文は同じ指標・比較条件で再現確認する。事実表現へ戻す場合は直接locatorを再監査する。,,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,codex-independent-wave4,2026-08-15,INDEPENDENT_REVIEW_COMPLETE,PARTIAL_CANDIDATE_SOURCE_ONLY,FAIL_NO_DIRECT_LOCATOR,FAIL_RELATION_NOT,LIMITATION,PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_SCOPE,PASS_AFTER_CONDITIONAL_OR_REPRODUCTION_WORDING,PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_QUALIFIER,FAIL_RELATION_NOT
SENT-3317,52bebecfb2a435d0e7ff2efea557c5799674ded6,取得文書やツール結果に命令を埋める攻撃は、間接プロンプトインジェクションです。,本ガイドでは、取得文書やツール結果に命令を埋める攻撃を「間接プロンプトインジェクション」として用います。,"AND(AND(AND(AND(ATOM(retrieval=true), ATOM(security=true)), ATOM(prompt_injection=true)), ATOM(tool_use=true)), ATOM(empirical_result=true))",AND,general_technical_claim,UNCLASSIFIED,8.3.1 (docs/8.安全に運用する/8.3.Prompt injection・data poisoning対策.md:11),SRC-039;SRC-096;SRC-126,NOT_APPLICABLE_LOCAL_NORM,DEFINITION_OR_SPEC,empirical_result=true;prompt_injection=true;retrieval=true;security=true,tool_use=true,,APPROPRIATE_NORMATIVE,権威性=候補一次資料のみ; 直接性=locator未確認; 網羅性=未支持atom=tool_use=true; 主張極性=DEFINITION_OR_SPECとして再分類; スコープ=PASS_AFTER_LOCAL_GUIDE_SCOPE; モダリティ=PASS_AFTER_DEFINITION_QUALIFIER; 教材妥当性=PASS_AFTER_LOCAL_DEFINITION_QUALIFIER; 形式化妥当性=FAIL_UNSUPPORTED_ATOMS:tool_use=true。一般的事実としての権威性・直接性は候補URLだけでは確認できないが、ガイド内の操作的定義へスコープを限定すれば、強い外的真偽を主張せず教材上の役割を保てる。形式面ではFAIL_UNSUPPORTED_ATOMS:tool_use=trueが残る。,用語を本ガイド内で一貫して用い、外部仕様上の定義と区別すること,公式標準または製品仕様に別定義がある場合は名称と版を併記し、その定義を優先する,NOT_APPLICABLE,原文をrevised_sentenceへ置換し、用語集と本文で同じ操作的定義を使用して再形式化する。,,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,codex-independent-wave4,2026-08-15,INDEPENDENT_REVIEW_COMPLETE,PARTIAL_CANDIDATE_SOURCE_ONLY,FAIL_NO_DIRECT_LOCATOR,FAIL_UNSUPPORTED_ATOMS:tool_use=true,DEFINITION_OR_SPEC,PASS_AFTER_LOCAL_GUIDE_SCOPE,PASS_AFTER_DEFINITION_QUALIFIER,PASS_AFTER_LOCAL_DEFINITION_QUALIFIER,FAIL_UNSUPPORTED_ATOMS:tool_use=true
SENT-3321,52bebecfb2a435d0e7ff2efea557c5799674ded6,間接プロンプトインジェクションの研究とPoisonedRAGの脅威モデルを参考に、攻撃入口、必要権限、影響先を整理します。,本ガイドの基本構成では、間接プロンプトインジェクションの研究とPoisonedRAGの脅威モデルを参考に、攻撃入口、必要権限、影響先を整理します。,"AND(AND(ATOM(authorization=true), ATOM(security=true)), ATOM(prompt_injection=true))",AND,externally_cited_claim,必要,8.3.1 (docs/8.安全に運用する/8.3.Prompt injection・data poisoning対策.md:17),SRC-096;SRC-039,UNVERIFIED_CANDIDATE_URL_ONLY,AUTHOR_CLAIM,prompt_injection=true;security=true,authorization=true,,REWRITE_REQUIRED,権威性=候補一次資料のみ; 直接性=locator未確認; 網羅性=未支持atom=authorization=true; 主張極性=AUTHOR_CLAIMとして再分類; スコープ=PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_SCOPE; モダリティ=PASS_AFTER_CONDITIONAL_OR_REPRODUCTION_WORDING; 教材妥当性=PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_QUALIFIER; 形式化妥当性=FAIL_UNSUPPORTED_ATOMS:authorization=true。「間接プロンプトインジェクションの研究とPoisonedRAGの脅威モデルを参考に、攻撃入口、必要権限、影響先を整理します。」の候補資料(SRC-096;SRC-039)はURL単位で、節・ページ・表・API見出しを独立に確認できていない。現文のFAIL_UNSUPPORTED_ATOMS:authorization=true、版・実験条件、資料内極性を断定せず、具体的な製品前提・ローカル定義・再現試験へ限定すれば教材内容を保持できる。,,,UNVERIFIED,原文をrevised_sentenceの具体文へ置換する。製品文は利用時点のregion/versionを受入条件へ追加し、研究文は同じ指標・比較条件で再現確認する。事実表現へ戻す場合は直接locatorを再監査する。,,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,codex-independent-wave4,2026-08-15,INDEPENDENT_REVIEW_COMPLETE,PARTIAL_CANDIDATE_SOURCE_ONLY,FAIL_NO_DIRECT_LOCATOR,FAIL_UNSUPPORTED_ATOMS:authorization=true,AUTHOR_CLAIM,PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_SCOPE,PASS_AFTER_CONDITIONAL_OR_REPRODUCTION_WORDING,PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_QUALIFIER,FAIL_UNSUPPORTED_ATOMS:authorization=true
SENT-3322,52bebecfb2a435d0e7ff2efea557c5799674ded6,LLM組み込みサービスへの直接攻撃を調べた研究は、対象サービスの文脈に合わせて入力を変える攻撃が、調査した36サービスのうち31サービスで少なくとも一種類成功したと報告しています。,本ガイドでは、対象サービスの文脈に合わせて入力を変える攻撃が、調査した36サービスのうち31サービスで少なくとも一種類成功したと報告します。,"AND(ATOM(security=true), ATOM(empirical_result=true))",AND,externally_cited_claim,UNCLASSIFIED,8.3.1 (docs/8.安全に運用する/8.3.Prompt injection・data poisoning対策.md:18),SRC-126,UNVERIFIED_CANDIDATE_URL_ONLY,EMPIRICAL_RESULT,security=true,empirical_result=true,,REWRITE_REQUIRED,権威性=候補一次資料のみ; 直接性=locator未確認; 網羅性=未支持atom=empirical_result=true; 主張極性=EMPIRICAL_RESULTとして再分類; スコープ=PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_SCOPE; モダリティ=PASS_AFTER_CONDITIONAL_OR_REPRODUCTION_WORDING; 教材妥当性=PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_QUALIFIER; 形式化妥当性=FAIL_UNSUPPORTED_ATOMS:empirical_result=true。「LLM組み込みサービスへの直接攻撃を調べた研究は、対象サービスの文脈に合わせて入力を変える攻撃が、調査した36サービスのうち31サービスで少なくとも一種類成功し」の候補資料(SRC-126)はURL単位で、節・ページ・表・API見出しを独立に確認できていない。現文のFAIL_UNSUPPORTED_ATOMS:empirical_result=true、版・実験条件、資料内極性を断定せず、具体的な製品前提・ローカル定義・再現試験へ限定すれば教材内容を保持できる。,,,UNVERIFIED,原文をrevised_sentenceの具体文へ置換する。製品文は利用時点のregion/versionを受入条件へ追加し、研究文は同じ指標・比較条件で再現確認する。事実表現へ戻す場合は直接locatorを再監査する。,,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,codex-independent-wave4,2026-08-15,INDEPENDENT_REVIEW_COMPLETE,PARTIAL_CANDIDATE_SOURCE_ONLY,FAIL_NO_DIRECT_LOCATOR,FAIL_UNSUPPORTED_ATOMS:empirical_result=true,EMPIRICAL_RESULT,PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_SCOPE,PASS_AFTER_CONDITIONAL_OR_REPRODUCTION_WORDING,PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_QUALIFIER,FAIL_UNSUPPORTED_ATOMS:empirical_result=true
SENT-3325,52bebecfb2a435d0e7ff2efea557c5799674ded6,情報源、接続処理、解析器とOCR、メタデータ、埋め込み、検索器、コンテキスト、会話記憶、ツールを通じて攻撃が連鎖します。,本ガイドの基本構成では、情報源、接続処理、解析器とOCR、メタデータ、埋め込み、検索器、コンテキスト、会話記憶、ツールを通じて攻撃が連鎖します。,"AND(AND(AND(ATOM(retrieval=true), ATOM(security=true)), ATOM(tool_use=true)), ATOM(parsing=true))",AND,general_technical_claim,UNCLASSIFIED,8.3.1 (docs/8.安全に運用する/8.3.Prompt injection・data poisoning対策.md:22),SRC-039;SRC-096;SRC-126,UNVERIFIED_CANDIDATE_URL_ONLY,BACKGROUND_CITATION,retrieval=true;security=true,parsing=true;tool_use=true,,REWRITE_REQUIRED,権威性=候補一次資料のみ; 直接性=locator未確認; 網羅性=未支持atom=parsing=true;tool_use=true; 主張極性=BACKGROUND_CITATIONとして再分類; スコープ=PASS_AFTER_TEST_SCOPE_QUALIFICATION; モダリティ=PASS_AFTER_HYPOTHESIS_QUALIFIER; 教材妥当性=PASS_AS_EXPLICIT_TESTABLE_HYPOTHESIS; 形式化妥当性=FAIL_UNSUPPORTED_ATOMS:parsing=true;tool_use=true。「情報源、接続処理、解析器とOCR、メタデータ、埋め込み、検索器、コンテキスト、会話記憶、ツールを通じて攻撃が連鎖します。」は候補資料(SRC-039;SRC-096;SRC-126)に直接locatorがなく、一般的事実としてはFAIL_UNSUPPORTED_ATOMS:parsing=true;tool_use=trueが残る。原文の対象と作用を維持したまま、本ガイドの構成または対象データでの検証へスコープを限定すれば教材上の検討事項を保持できる。,,,UNVERIFIED,原文をrevised_sentenceへ置換し、対象データ、比較条件、観測指標、合否閾値を同じ節に追記する。検証後に限り事実表現へ戻し、意味を保存して再形式化する。,,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,codex-independent-wave4,2026-08-15,INDEPENDENT_REVIEW_COMPLETE,PARTIAL_CANDIDATE_SOURCE_ONLY,FAIL_NO_DIRECT_LOCATOR,FAIL_UNSUPPORTED_ATOMS:parsing=true;tool_use=true,BACKGROUND_CITATION,PASS_AFTER_TEST_SCOPE_QUALIFICATION,PASS_AFTER_HYPOTHESIS_QUALIFIER,PASS_AS_EXPLICIT_TESTABLE_HYPOTHESIS,FAIL_UNSUPPORTED_ATOMS:parsing=true;tool_use=true
SENT-3350,52bebecfb2a435d0e7ff2efea557c5799674ded6,Instruction Hierarchyは、権限の高い命令を優先するようモデルを訓練します。,本ガイドでは、権限の高い命令を優先するようモデルを訓練します。,ATOM(authorization=true),ATOM,externally_cited_claim,UNCLASSIFIED,8.3.4 (docs/8.安全に運用する/8.3.Prompt injection・data poisoning対策.md:65),SRC-129,UNVERIFIED_CANDIDATE_URL_ONLY,AUTHOR_CLAIM,,authorization=true,,REWRITE_REQUIRED,権威性=候補一次資料のみ; 直接性=locator未確認; 網羅性=未支持atom=authorization=true; 主張極性=AUTHOR_CLAIMとして再分類; スコープ=PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_SCOPE; モダリティ=PASS_AFTER_CONDITIONAL_OR_REPRODUCTION_WORDING; 教材妥当性=PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_QUALIFIER; 形式化妥当性=FAIL_UNSUPPORTED_ATOMS:authorization=true。「Instruction Hierarchyは、権限の高い命令を優先するようモデルを訓練します。」の候補資料(SRC-129)はURL単位で、節・ページ・表・API見出しを独立に確認できていない。現文のFAIL_UNSUPPORTED_ATOMS:authorization=true、版・実験条件、資料内極性を断定せず、具体的な製品前提・ローカル定義・再現試験へ限定すれば教材内容を保持できる。,,,UNVERIFIED,原文をrevised_sentenceの具体文へ置換する。製品文は利用時点のregion/versionを受入条件へ追加し、研究文は同じ指標・比較条件で再現確認する。事実表現へ戻す場合は直接locatorを再監査する。,,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,codex-independent-wave4,2026-08-15,INDEPENDENT_REVIEW_COMPLETE,PARTIAL_CANDIDATE_SOURCE_ONLY,FAIL_NO_DIRECT_LOCATOR,FAIL_UNSUPPORTED_ATOMS:authorization=true,AUTHOR_CLAIM,PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_SCOPE,PASS_AFTER_CONDITIONAL_OR_REPRODUCTION_WORDING,PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_QUALIFIER,FAIL_UNSUPPORTED_ATOMS:authorization=true
SENT-3357,52bebecfb2a435d0e7ff2efea557c5799674ded6,文字の置換、多言語、不可視文字、画像、分割された命令、長い無害文中への埋め込みなど、表現を変えます。,本ガイドの基本構成では、文字の置換、多言語、不可視文字、画像、分割された命令、長い無害文中への埋め込みなど、表現を変えます。,UNFORMALIZED,UNFORMALIZED,general_technical_claim,UNCLASSIFIED,8.3.4 (docs/8.安全に運用する/8.3.Prompt injection・data poisoning対策.md:75),SRC-010;SRC-011;SRC-013;SRC-016;SRC-020,UNVERIFIED_CANDIDATE_URL_ONLY,BACKGROUND_CITATION,,,,REWRITE_REQUIRED,権威性=候補一次資料のみ; 直接性=locator未確認; 網羅性=未支持atom=none-explicit; 主張極性=BACKGROUND_CITATIONとして再分類; スコープ=PASS_AFTER_TEST_SCOPE_QUALIFICATION; モダリティ=PASS_AFTER_HYPOTHESIS_QUALIFIER; 教材妥当性=PASS_AS_EXPLICIT_TESTABLE_HYPOTHESIS; 形式化妥当性=FAIL_UNFORMALIZED。「文字の置換、多言語、不可視文字、画像、分割された命令、長い無害文中への埋め込みなど、表現を変えます。」は候補資料(SRC-010;SRC-011;SRC-013;SRC-016;SRC-020)に直接locatorがなく、一般的事実としてはFAIL_UNFORMALIZEDが残る。原文の対象と作用を維持したまま、本ガイドの構成または対象データでの検証へスコープを限定すれば教材上の検討事項を保持できる。,,,UNVERIFIED,原文をrevised_sentenceへ置換し、対象データ、比較条件、観測指標、合否閾値を同じ節に追記する。検証後に限り事実表現へ戻し、意味を保存して再形式化する。,,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,codex-independent-wave4,2026-08-15,INDEPENDENT_REVIEW_COMPLETE,PARTIAL_CANDIDATE_SOURCE_ONLY,FAIL_NO_DIRECT_LOCATOR,FAIL_UNFORMALIZED,BACKGROUND_CITATION,PASS_AFTER_TEST_SCOPE_QUALIFICATION,PASS_AFTER_HYPOTHESIS_QUALIFIER,PASS_AS_EXPLICIT_TESTABLE_HYPOTHESIS,FAIL_UNFORMALIZED
SENT-3363,52bebecfb2a435d0e7ff2efea557c5799674ded6,疑わしい情報源とチャンクを隔離し、トレースから、それを取得した質問、生成した回答、実行したツールを特定します。,本ガイドの基本構成では、疑わしい情報源とチャンクを隔離し、トレースから、それを取得した質問、生成した回答、実行したツールを特定します。,"AND(AND(ATOM(retrieval=true), ATOM(generation=true)), ATOM(tool_use=true))",AND,general_technical_claim,UNCLASSIFIED,8.3.5 (docs/8.安全に運用する/8.3.Prompt injection・data poisoning対策.md:86),SRC-039;SRC-096;SRC-126;SRC-127;SRC-128,UNVERIFIED_CANDIDATE_URL_ONLY,BACKGROUND_CITATION,generation=true;retrieval=true,tool_use=true,,REWRITE_REQUIRED,権威性=候補一次資料のみ; 直接性=locator未確認; 網羅性=未支持atom=tool_use=true; 主張極性=BACKGROUND_CITATIONとして再分類; スコープ=PASS_AFTER_TEST_SCOPE_QUALIFICATION; モダリティ=PASS_AFTER_HYPOTHESIS_QUALIFIER; 教材妥当性=PASS_AS_EXPLICIT_TESTABLE_HYPOTHESIS; 形式化妥当性=FAIL_UNSUPPORTED_ATOMS:tool_use=true。「疑わしい情報源とチャンクを隔離し、トレースから、それを取得した質問、生成した回答、実行したツールを特定します。」は候補資料(SRC-039;SRC-096;SRC-126;SRC-127;SRC-128)に直接locatorがなく、一般的事実としてはFAIL_UNSUPPORTED_ATOMS:tool_use=trueが残る。原文の対象と作用を維持したまま、本ガイドの構成または対象データでの検証へスコープを限定すれば教材上の検討事項を保持できる。,,,UNVERIFIED,原文をrevised_sentenceへ置換し、対象データ、比較条件、観測指標、合否閾値を同じ節に追記する。検証後に限り事実表現へ戻し、意味を保存して再形式化する。,,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,codex-independent-wave4,2026-08-15,INDEPENDENT_REVIEW_COMPLETE,PARTIAL_CANDIDATE_SOURCE_ONLY,FAIL_NO_DIRECT_LOCATOR,FAIL_UNSUPPORTED_ATOMS:tool_use=true,BACKGROUND_CITATION,PASS_AFTER_TEST_SCOPE_QUALIFICATION,PASS_AFTER_HYPOTHESIS_QUALIFIER,PASS_AS_EXPLICIT_TESTABLE_HYPOTHESIS,FAIL_UNSUPPORTED_ATOMS:tool_use=true
SENT-3365,52bebecfb2a435d0e7ff2efea557c5799674ded6,汚染文書から要約や会話記憶が作られている場合は、元チャンクの削除だけでなく派生成果物も消します。,汚染文書から要約や会話記憶が作られている場合は、元チャンクの削除だけでなく派生成果物も消します。,UNFORMALIZED,UNFORMALIZED,general_technical_claim,UNCLASSIFIED,8.3.5 (docs/8.安全に運用する/8.3.Prompt injection・data poisoning対策.md:89),SRC-010;SRC-011;SRC-013;SRC-016;SRC-020,NOT_APPLICABLE_LOCAL_NORM,HYPOTHESIS,,,,APPROPRIATE_NORMATIVE,権威性=候補一次資料のみ; 直接性=locator未確認; 網羅性=未支持atom=none-explicit; 主張極性=HYPOTHESISとして再分類; スコープ=PASS_LOCAL_DESIGN_POLICY; モダリティ=PASS_AS_DISCLOSED_NORMATIVE_RULE; 教材妥当性=PASS_AFTER_EXPLICIT_CRITERIA_AND_EXCEPTION; 形式化妥当性=FAIL_UNFORMALIZED。「汚染文書から要約や会話記憶が作られている場合は、元チャンクの削除だけでなく派生成果物も消します。」は外的真偽の断定ではなく、対象・処理・判断を特定した設計・運用上の選択規則として読める。ただし候補資料(SRC-010;SRC-011;SRC-013;SRC-016;SRC-020)はURL単位で、直接locatorは未確認。規範の判断基準と例外を明示すれば教材として採用できる。形式面ではFAIL_UNFORMALIZEDを別途解消する必要がある。,最小権限を維持し、認可前後の候補、拒否理由、漏えい試験を観測可能にすること,法令・契約・組織方針がより厳しい場合はその基準を優先し、緊急例外も期限と事後監査を必須とする,NOT_APPLICABLE,本文は維持し、節内に判断基準「最小権限を維持し、認可前後の候補、拒否理由、漏えい試験を観測可能にすること」と例外「法令・契約・組織方針がより厳しい場合はその基準を優先し、緊急例外も期限と事後監査を必須とする」を明記する。経験的な効果保証とは分離し、意味を保存して再形式化する。,,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,codex-independent-wave4,2026-08-15,INDEPENDENT_REVIEW_COMPLETE,PARTIAL_CANDIDATE_SOURCE_ONLY,FAIL_NO_DIRECT_LOCATOR,FAIL_UNFORMALIZED,HYPOTHESIS,PASS_LOCAL_DESIGN_POLICY,PASS_AS_DISCLOSED_NORMATIVE_RULE,PASS_AFTER_EXPLICIT_CRITERIA_AND_EXCEPTION,FAIL_UNFORMALIZED
SENT-3377,52bebecfb2a435d0e7ff2efea557c5799674ded6,一回の要求に一意なトレースIDを付け、認証、質問変換、検索、再順位付け、配置、生成、検証、ツール実行、応答の記録をぶら下げます。,本ガイドの基本構成では、一回の要求に一意なトレースIDを付け、認証、質問変換、検索、再順位付け、配置、生成、検証、ツール実行、応答の記録をぶら下げます。,"AND(AND(AND(AND(ATOM(rerank=true), ATOM(retrieval=true)), ATOM(generation=true)), ATOM(verification=true)), ATOM(tool_use=true))",AND,general_technical_claim,UNCLASSIFIED,8.4.1 (docs/8.安全に運用する/8.4.監査とトレーサビリティ.md:17),SRC-037;SRC-102;SRC-110,UNVERIFIED_CANDIDATE_URL_ONLY,BACKGROUND_CITATION,generation=true;retrieval=true,rerank=true;tool_use=true;verification=true,,REWRITE_REQUIRED,権威性=候補一次資料のみ; 直接性=locator未確認; 網羅性=未支持atom=rerank=true;tool_use=true;verification=true; 主張極性=BACKGROUND_CITATIONとして再分類; スコープ=PASS_AFTER_TEST_SCOPE_QUALIFICATION; モダリティ=PASS_AFTER_HYPOTHESIS_QUALIFIER; 教材妥当性=PASS_AS_EXPLICIT_TESTABLE_HYPOTHESIS; 形式化妥当性=FAIL_UNSUPPORTED_ATOMS:rerank=true;tool_use=true;verification=true。「一回の要求に一意なトレースIDを付け、認証、質問変換、検索、再順位付け、配置、生成、検証、ツール実行、応答の記録をぶら下げます。」は候補資料(SRC-037;SRC-102;SRC-110)に直接locatorがなく、一般的事実としてはFAIL_UNSUPPORTED_ATOMS:rerank=true;tool_use=true;verification=trueが残る。原文の対象と作用を維持したまま、本ガイドの構成または対象データでの検証へスコープを限定すれば教材上の検討事項を保持できる。,,,UNVERIFIED,原文をrevised_sentenceへ置換し、対象データ、比較条件、観測指標、合否閾値を同じ節に追記する。検証後に限り事実表現へ戻し、意味を保存して再形式化する。,,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,codex-independent-wave4,2026-08-15,INDEPENDENT_REVIEW_COMPLETE,PARTIAL_CANDIDATE_SOURCE_ONLY,FAIL_NO_DIRECT_LOCATOR,FAIL_UNSUPPORTED_ATOMS:rerank=true;tool_use=true;verification=true,BACKGROUND_CITATION,PASS_AFTER_TEST_SCOPE_QUALIFICATION,PASS_AFTER_HYPOTHESIS_QUALIFIER,PASS_AS_EXPLICIT_TESTABLE_HYPOTHESIS,FAIL_UNSUPPORTED_ATOMS:rerank=true;tool_use=true;verification=true
SENT-3395,52bebecfb2a435d0e7ff2efea557c5799674ded6,回答を検証可能な主張へ分け、各主張を支持するチャンクと表示上の引用へ結び付けます。,回答を検証可能な主張へ分け、各主張を支持するチャンクと表示上の引用へ結び付けます。,"AND(AND(AND(ATOM(generation=true), ATOM(citation=true)), ATOM(verification=true)), ATOM(evidence_support=true))",AND,general_technical_claim,可能,8.4.2 (docs/8.安全に運用する/8.4.監査とトレーサビリティ.md:48),SRC-036;SRC-104,NOT_APPLICABLE_LOCAL_NORM,HYPOTHESIS,evidence_support=true;generation=true,citation=true;verification=true,,APPROPRIATE_NORMATIVE,権威性=候補一次資料のみ; 直接性=locator未確認; 網羅性=未支持atom=citation=true;verification=true; 主張極性=HYPOTHESISとして再分類; スコープ=PASS_LOCAL_DESIGN_POLICY; モダリティ=PASS_AS_DISCLOSED_NORMATIVE_RULE; 教材妥当性=PASS_AFTER_EXPLICIT_CRITERIA_AND_EXCEPTION; 形式化妥当性=FAIL_UNSUPPORTED_ATOMS:citation=true;verification=true。「回答を検証可能な主張へ分け、各主張を支持するチャンクと表示上の引用へ結び付けます。」は外的真偽の断定ではなく、対象・処理・判断を特定した設計・運用上の選択規則として読める。ただし候補資料(SRC-036;SRC-104)はURL単位で、直接locatorは未確認。規範の判断基準と例外を明示すれば教材として採用できる。形式面ではFAIL_UNSUPPORTED_ATOMS:citation=true;verification=trueを別途解消する必要がある。,対象要件、適用条件、観測可能な受入基準、担当、失敗時の処理を明示すること,適用条件を満たさない場合は単純な経路または回答保留へ戻し、例外理由と期限を記録する,NOT_APPLICABLE,本文は維持し、節内に判断基準「対象要件、適用条件、観測可能な受入基準、担当、失敗時の処理を明示すること」と例外「適用条件を満たさない場合は単純な経路または回答保留へ戻し、例外理由と期限を記録する」を明記する。経験的な効果保証とは分離し、意味を保存して再形式化する。,,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,codex-independent-wave4,2026-08-15,INDEPENDENT_REVIEW_COMPLETE,PARTIAL_CANDIDATE_SOURCE_ONLY,FAIL_NO_DIRECT_LOCATOR,FAIL_UNSUPPORTED_ATOMS:citation=true;verification=true,HYPOTHESIS,PASS_LOCAL_DESIGN_POLICY,PASS_AS_DISCLOSED_NORMATIVE_RULE,PASS_AFTER_EXPLICIT_CRITERIA_AND_EXCEPTION,FAIL_UNSUPPORTED_ATOMS:citation=true;verification=true
